index,shrid2,ua_id,ua_pc11_pca_tot_p,ua_pc11_land_area
1822,11-09-141-00742-120145,800441,24599011.0,3665.1965833231807
1823,11-09-141-00742-120146,800441,24599011.0,3665.1965833231807
1824,11-09-141-00742-120147,800441,24599011.0,3665.1965833231807
1825,11-09-141-00742-120148,800441,24599011.0,3665.1965833231807
1826,11-09-141-00742-120149,800441,24599011.0,3665.1965833231807
1827,11-09-141-00742-120150,800441,24599011.0,3665.1965833231807
1828,11-09-141-00742-120151,800441,24599011.0,3665.1965833231807
1829,11-09-141-00742-120152,800441,24599011.0,3665.1965833231807
1830,11-09-141-00742-120153,800441,24599011.0,3665.1965833231807
1831,11-09-141-00742-120154,800441,24599011.0,3665.1965833231807
1832,11-09-141-00742-120155,800441,24599011.0,3665.1965833231807
1833,11-09-141-00742-120156,800441,24599011.0,3665.1965833231807
1834,11-09-141-00742-120159,800441,24599011.0,3665.1965833231807
1835,11-09-141-00742-120161,800441,24599011.0,3665.1965833231807
1836,11-09-141-00742-120162,800441,24599011.0,3665.1965833231807
1837,11-09-141-00742-120167,800441,24599011.0,3665.1965833231807
1838,11-09-141-00742-120168,800441,24599011.0,3665.1965833231807
1839,11-09-141-00742-120170,800441,24599011.0,3665.1965833231807
1840,11-09-141-00742-120171,800441,24599011.0,3665.1965833231807
1841,11-09-141-00742-120172,800441,24599011.0,3665.1965833231807
1842,11-09-141-00742-120173,800441,24599011.0,3665.1965833231807
1843,11-09-141-00742-120174,800441,24599011.0,3665.1965833231807
1844,11-09-141-00742-120175,800441,24599011.0,3665.1965833231807
1845,11-09-141-00742-120179,800441,24599011.0,3665.1965833231807
1846,11-09-141-00742-120180,800441,24599011.0,3665.1965833231807
1847,11-09-141-00742-120181,800441,24599011.0,3665.1965833231807
1848,11-09-141-00742-120182,800441,24599011.0,3665.1965833231807
1849,11-09-141-00742-120183,800441,24599011.0,3665.1965833231807
1850,11-09-141-00742-120184,800441,24599011.0,3665.1965833231807
1851,11-09-141-00742-120185,800441,24599011.0,3665.1965833231807
1852,11-09-141-00742-120186,800441,24599011.0,3665.1965833231807
1853,11-09-141-00742-120187,800441,24599011.0,3665.1965833231807
1854,11-09-141-00742-120200,800441,24599011.0,3665.1965833231807
1855,11-09-141-00742-120208,800441,24599011.0,3665.1965833231807
1856,11-09-141-00742-120209,800441,24599011.0,3665.1965833231807
1857,11-09-141-00742-120211,800441,24599011.0,3665.1965833231807
1858,11-09-141-00742-120214,800441,24599011.0,3665.1965833231807
1859,11-09-141-00742-120217,800441,24599011.0,3665.1965833231807
1860,11-09-141-00742-120219,800441,24599011.0,3665.1965833231807
1861,11-09-141-00742-120220,800441,24599011.0,3665.1965833231807
1862,11-09-141-00742-120221,800441,24599011.0,3665.1965833231807
1863,11-09-141-00742-120222,800441,24599011.0,3665.1965833231807
1864,11-09-141-00742-120223,800441,24599011.0,3665.1965833231807
1865,11-09-141-00742-120224,800441,24599011.0,3665.1965833231807
1866,11-09-141-00742-120225,800441,24599011.0,3665.1965833231807
1867,11-09-141-00742-120226,800441,24599011.0,3665.1965833231807
1868,11-09-141-00742-120227,800441,24599011.0,3665.1965833231807
1869,11-09-141-00742-120228,800441,24599011.0,3665.1965833231807
1870,11-09-141-00742-800740,800441,24599011.0,3665.1965833231807
1871,11-09-141-00743-120231,800441,24599011.0,3665.1965833231807
1872,11-09-141-00743-120234,800441,24599011.0,3665.1965833231807
1873,11-09-141-00743-120241,800441,24599011.0,3665.1965833231807
1874,11-09-141-00743-120242,800441,24599011.0,3665.1965833231807
1875,11-09-141-00743-120246,800441,24599011.0,3665.1965833231807
1876,11-09-141-00743-120247,800441,24599011.0,3665.1965833231807
1877,11-09-141-00743-120249,800441,24599011.0,3665.1965833231807
1878,11-09-141-00743-120250,800441,24599011.0,3665.1965833231807
1879,11-09-141-00743-120251,800441,24599011.0,3665.1965833231807
1880,11-09-141-00743-120253,800441,24599011.0,3665.1965833231807
1881,11-09-141-00743-120255,800441,24599011.0,3665.1965833231807
1882,11-09-141-00743-120256,800441,24599011.0,3665.1965833231807
1883,11-09-141-00743-120257,800441,24599011.0,3665.1965833231807
1884,11-09-141-00743-120258,800441,24599011.0,3665.1965833231807
1885,11-09-141-00743-120259,800441,24599011.0,3665.1965833231807
1886,11-09-141-00743-120260,800441,24599011.0,3665.1965833231807
1887,11-09-141-00743-120261,800441,24599011.0,3665.1965833231807
1888,11-09-141-00743-120262,800441,24599011.0,3665.1965833231807
1889,11-09-141-00743-120263,800441,24599011.0,3665.1965833231807
1890,11-09-141-00743-120264,800441,24599011.0,3665.1965833231807
1891,11-09-141-00743-120265,800441,24599011.0,3665.1965833231807
1892,11-09-141-00743-120266,800441,24599011.0,3665.1965833231807
1893,11-09-141-00743-120270,800441,24599011.0,3665.1965833231807
1894,11-09-141-00743-120272,800441,24599011.0,3665.1965833231807
1895,11-09-141-00743-120302,800441,24599011.0,3665.1965833231807
1896,11-09-141-00743-120303,800441,24599011.0,3665.1965833231807
1897,11-09-141-00743-120318,800441,24599011.0,3665.1965833231807
1898,11-09-141-00743-120319,800441,24599011.0,3665.1965833231807
1900,11-09-141-00743-120347,800441,24599011.0,3665.1965833231807
1901,11-09-141-00743-800742,800441,24599011.0,3665.1965833231807
1907,11-09-142-00745-120482,800441,24599011.0,3665.1965833231807
1908,11-09-142-00745-120483,800441,24599011.0,3665.1965833231807
1909,11-09-142-00745-120484,800441,24599011.0,3665.1965833231807
1910,11-09-142-00745-120485,800441,24599011.0,3665.1965833231807
1911,11-09-142-00745-120486,800441,24599011.0,3665.1965833231807
1912,11-09-142-00745-120487,800441,24599011.0,3665.1965833231807
1913,11-09-142-00745-120488,800441,24599011.0,3665.1965833231807
1914,11-09-142-00745-120489,800441,24599011.0,3665.1965833231807
1915,11-09-142-00745-800746,800441,24599011.0,3665.1965833231807
1916,11-09-142-00746-120597,800750,63951.0,12.37300020456314
1917,11-09-142-00746-120598,800750,63951.0,12.37300020456314
1918,11-09-142-00746-120749,800749,252808.0,59.27259957790375
1919,11-09-142-00746-120750,800749,252808.0,59.27259957790375
1920,11-09-142-00746-120755,800749,252808.0,59.27259957790375
1921,11-09-142-00746-120761,800749,252808.0,59.27259957790375
1922,11-09-142-00746-120762,800749,252808.0,59.27259957790375
1923,11-09-142-00746-120766,800749,252808.0,59.27259957790375
1924,11-09-142-00746-120779,800749,252808.0,59.27259957790375
1925,11-09-142-00746-120808,800749,252808.0,59.27259957790375
1926,11-09-142-00746-800749,800749,252808.0,59.27259957790375
1927,11-09-142-00746-800750,800750,63951.0,12.37300020456314
1928,11-09-142-00748-800756,800756,59858.0,14.460000038146973
1929,11-09-142-00751-121549,800762,154566.0,33.28320091962814
1930,11-09-142-00751-121550,800762,154566.0,33.28320091962814
1931,11-09-142-00751-121603,800762,154566.0,33.28320091962814
1932,11-09-142-00751-121604,800762,154566.0,33.28320091962814
1935,11-09-142-00751-121691,800762,154566.0,33.28320091962814
1936,11-09-142-00751-800762,800762,154566.0,33.28320091962814
1938,11-09-143-00754-800765,800765,50412.0,16.25
1939,11-09-143-00755-122356,800768,1042518.0,91.97120079398155
1940,11-09-143-00755-122357,800768,1042518.0,91.97120079398155
1941,11-09-143-00755-122358,800768,1042518.0,91.97120079398155
1942,11-09-143-00755-122374,800768,1042518.0,91.97120079398155
1943,11-09-143-00755-122375,800768,1042518.0,91.97120079398155
1944,11-09-143-00755-122376,800768,1042518.0,91.97120079398155
1945,11-09-143-00755-122377,800768,1042518.0,91.97120079398155
1946,11-09-143-00755-122383,800768,1042518.0,91.97120079398155
1947,11-09-143-00755-122384,800768,1042518.0,91.97120079398155
1948,11-09-143-00755-122385,800768,1042518.0,91.97120079398155
1949,11-09-143-00755-122429,800768,1042518.0,91.97120079398155
1950,11-09-143-00755-122442,800768,1042518.0,91.97120079398155
1951,11-09-143-00755-122444,800768,1042518.0,91.97120079398155
1952,11-09-143-00755-122445,800768,1042518.0,91.97120079398155
1953,11-09-143-00755-122446,800768,1042518.0,91.97120079398155
1954,11-09-143-00755-122447,800768,1042518.0,91.97120079398155
1955,11-09-143-00755-122448,800768,1042518.0,91.97120079398155
1956,11-09-143-00755-122460,800768,1042518.0,91.97120079398155
1957,11-09-143-00755-122461,800768,1042518.0,91.97120079398155
1960,11-09-143-00755-122515,800768,1042518.0,91.97120079398155
1961,11-09-143-00755-122516,800768,1042518.0,91.97120079398155
1962,11-09-143-00755-122572,800768,1042518.0,91.97120079398155
1963,11-09-143-00755-122573,800768,1042518.0,91.97120079398155
1964,11-09-143-00755-122576,800768,1042518.0,91.97120079398155
1966,11-09-143-00755-122710,800768,1042518.0,91.97120079398155
1967,11-09-143-00755-122711,800768,1042518.0,91.97120079398155
1968,11-09-143-00755-122713,800768,1042518.0,91.97120079398155
1969,11-09-143-00755-122717,800768,1042518.0,91.97120079398155
1970,11-09-143-00755-122718,800768,1042518.0,91.97120079398155
1971,11-09-143-00755-800768,800768,1042518.0,91.97120079398155
1973,11-09-144-00759-123307,800780,155486.0,11.268700361251831
1974,11-09-144-00759-123441,800780,155486.0,11.268700361251831
1975,11-09-144-00759-800780,800780,155486.0,11.268700361251831
1976,11-09-145-00761-123592,800784,66897.0,17.64870023727417
1977,11-09-145-00761-123597,800784,66897.0,17.64870023727417
1978,11-09-145-00761-800784,800784,66897.0,17.64870023727417
1979,11-09-145-00762-124001,800799,638338.0,176.80116656422615
1981,11-09-145-00763-124075,800799,638338.0,176.80116656422615
1982,11-09-145-00763-124079,800799,638338.0,176.80116656422615
1983,11-09-145-00763-124126,800799,638338.0,176.80116656422615
1984,11-09-145-00763-124214,800799,638338.0,176.80116656422615
1985,11-09-145-00763-800791,800799,638338.0,176.80116656422615
1986,11-09-145-00764-124292,800799,638338.0,176.80116656422615
1987,11-09-145-00764-124294,800799,638338.0,176.80116656422615
1988,11-09-145-00764-124295,800799,638338.0,176.80116656422615
1989,11-09-145-00764-124297,800799,638338.0,176.80116656422615
1990,11-09-145-00764-124298,800799,638338.0,176.80116656422615
1991,11-09-145-00764-124299,800799,638338.0,176.80116656422615
1992,11-09-145-00764-124301,800799,638338.0,176.80116656422615
1993,11-09-145-00764-124303,800799,638338.0,176.80116656422615
1994,11-09-145-00764-124304,800799,638338.0,176.80116656422615
1995,11-09-145-00764-124319,800799,638338.0,176.80116656422615
1996,11-09-145-00764-124320,800799,638338.0,176.80116656422615
1997,11-09-145-00764-124336,800799,638338.0,176.80116656422615
1998,11-09-145-00764-124341,800799,638338.0,176.80116656422615
1999,11-09-145-00764-124342,800799,638338.0,176.80116656422615
2000,11-09-145-00764-124345,800799,638338.0,176.80116656422615
2001,11-09-145-00764-124347,800799,638338.0,176.80116656422615
2002,11-09-145-00764-124348,800799,638338.0,176.80116656422615
2003,11-09-145-00764-124354,800799,638338.0,176.80116656422615
2004,11-09-145-00764-124359,800799,638338.0,176.80116656422615
2005,11-09-145-00764-124360,800799,638338.0,176.80116656422615
2006,11-09-145-00764-124361,800799,638338.0,176.80116656422615
2007,11-09-145-00764-124362,800799,638338.0,176.80116656422615
2008,11-09-145-00764-124363,800799,638338.0,176.80116656422615
2009,11-09-145-00764-124370,800799,638338.0,176.80116656422615
2010,11-09-145-00764-124377,800799,638338.0,176.80116656422615
2011,11-09-145-00764-124382,800799,638338.0,176.80116656422615
2012,11-09-145-00764-124383,800799,638338.0,176.80116656422615
2013,11-09-145-00764-124455,800799,638338.0,176.80116656422615
2014,11-09-145-00764-124456,800799,638338.0,176.80116656422615
2015,11-09-145-00764-124457,800799,638338.0,176.80116656422615
2016,11-09-145-00764-124458,800799,638338.0,176.80116656422615
2017,11-09-145-00764-124459,800799,638338.0,176.80116656422615
2018,11-09-145-00764-124460,800799,638338.0,176.80116656422615
2019,11-09-145-00764-124461,800799,638338.0,176.80116656422615
2020,11-09-145-00764-800795,800799,638338.0,176.80116656422615
2022,11-09-145-00764-800799,800799,638338.0,176.80116656422615
2023,11-09-145-00764-800800,800799,638338.0,176.80116656422615
2024,11-09-146-00765-124504,800804,1888316.0,269.2960995435715
2025,11-09-146-00765-124505,800804,1888316.0,269.2960995435715
2026,11-09-146-00765-124569,800815,99608.0,30.111799836158752
2027,11-09-146-00765-800801,800815,99608.0,30.111799836158752
2028,11-09-146-00766-124573,800804,1888316.0,269.2960995435715
2029,11-09-146-00766-124574,800804,1888316.0,269.2960995435715
2030,11-09-146-00766-124575,800804,1888316.0,269.2960995435715
2031,11-09-146-00766-124586,800804,1888316.0,269.2960995435715
2032,11-09-146-00766-124587,800804,1888316.0,269.2960995435715
2033,11-09-146-00766-124601,800804,1888316.0,269.2960995435715
2034,11-09-146-00766-124629,800804,1888316.0,269.2960995435715
2035,11-09-146-00766-124633,800804,1888316.0,269.2960995435715
2036,11-09-146-00766-124634,800804,1888316.0,269.2960995435715
2037,11-09-146-00766-124635,800804,1888316.0,269.2960995435715
2038,11-09-146-00766-124636,800804,1888316.0,269.2960995435715
2039,11-09-146-00766-124637,800804,1888316.0,269.2960995435715
2040,11-09-146-00766-124640,800804,1888316.0,269.2960995435715
2041,11-09-146-00766-124648,800804,1888316.0,269.2960995435715
2042,11-09-146-00766-124649,800804,1888316.0,269.2960995435715
2043,11-09-146-00766-124653,800804,1888316.0,269.2960995435715
2044,11-09-146-00766-124657,800804,1888316.0,269.2960995435715
2045,11-09-146-00766-124658,800804,1888316.0,269.2960995435715
2046,11-09-146-00766-124659,800804,1888316.0,269.2960995435715
2047,11-09-146-00766-124660,800804,1888316.0,269.2960995435715
2048,11-09-146-00766-124662,800804,1888316.0,269.2960995435715
2049,11-09-146-00766-124665,800804,1888316.0,269.2960995435715
2050,11-09-146-00766-124669,800804,1888316.0,269.2960995435715
2051,11-09-146-00766-124670,800804,1888316.0,269.2960995435715
2052,11-09-146-00766-124671,800804,1888316.0,269.2960995435715
2053,11-09-146-00766-124672,800804,1888316.0,269.2960995435715
2054,11-09-146-00766-124689,800804,1888316.0,269.2960995435715
2055,11-09-146-00766-124690,800804,1888316.0,269.2960995435715
2056,11-09-146-00766-124691,800804,1888316.0,269.2960995435715
2057,11-09-146-00766-124692,800804,1888316.0,269.2960995435715
2058,11-09-146-00766-124693,800804,1888316.0,269.2960995435715
2059,11-09-146-00766-124694,800804,1888316.0,269.2960995435715
2060,11-09-146-00766-124695,800804,1888316.0,269.2960995435715
2061,11-09-146-00766-124696,800804,1888316.0,269.2960995435715
2062,11-09-146-00766-124697,800804,1888316.0,269.2960995435715
2063,11-09-146-00766-124698,800804,1888316.0,269.2960995435715
2064,11-09-146-00766-124699,800804,1888316.0,269.2960995435715
2065,11-09-146-00766-800802,800804,1888316.0,269.2960995435715
2066,11-09-146-00766-800803,800804,1888316.0,269.2960995435715
2067,11-09-146-00766-800804,800804,1888316.0,269.2960995435715
2068,11-09-146-00766-800805,800804,1888316.0,269.2960995435715
2072,11-09-147-00771-125451,800815,99608.0,30.111799836158752
2073,11-09-147-00771-125453,800815,99608.0,30.111799836158752
2074,11-09-147-00771-125502,800815,99608.0,30.111799836158752
2075,11-09-147-00771-125503,800815,99608.0,30.111799836158752
2076,11-09-147-00771-800815,800815,99608.0,30.111799836158752
2077,11-09-147-00772-125541,800816,627994.0,30.46370017528534
2078,11-09-147-00772-125576,800816,627994.0,30.46370017528534
2079,11-09-147-00772-125579,800816,627994.0,30.46370017528534
2080,11-09-147-00772-125593,800816,627994.0,30.46370017528534
2081,11-09-147-00772-800816,800816,627994.0,30.46370017528534
2082,11-09-147-00774-125947,800819,112318.0,12.179499506950378
2083,11-09-147-00774-125952,800819,112318.0,12.179499506950378
2091,11-09-147-00774-800819,800819,112318.0,12.179499506950378
2092,11-09-148-00775-126436,800824,158143.0,19.504800021648407
2093,11-09-148-00775-126438,800824,158143.0,19.504800021648407
2094,11-09-148-00775-126446,800824,158143.0,19.504800021648407
2095,11-09-148-00775-800824,800824,158143.0,19.504800021648407
2102,11-09-149-00781-800841,800841,66204.0,7.449999809265137
2103,11-09-149-00782-800843,800843,62039.0,6.5
2104,11-09-149-00782-800844,800844,159285.0,6.099999904632568
2105,11-09-150-00784-800853,800853,68413.0,5.980000019073486
2108,11-09-150-00786-129911,800863,61629.0,23.600299954414368
2109,11-09-150-00786-129917,800863,61629.0,23.600299954414368
2110,11-09-150-00786-129918,800863,61629.0,23.600299954414368
2115,11-09-150-00786-800863,800863,61629.0,23.600299954414368
2117,11-09-150-00787-130235,800866,1057726.0,160.49680107831955
2118,11-09-150-00787-130288,800866,1057726.0,160.49680107831955
2119,11-09-150-00787-130343,800866,1057726.0,160.49680107831955
2120,11-09-150-00787-130344,800866,1057726.0,160.49680107831955
2121,11-09-150-00787-130345,800866,1057726.0,160.49680107831955
2122,11-09-150-00787-130346,800866,1057726.0,160.49680107831955
2123,11-09-150-00787-130351,800866,1057726.0,160.49680107831955
2124,11-09-150-00787-130416,800866,1057726.0,160.49680107831955
2125,11-09-150-00787-130417,800866,1057726.0,160.49680107831955
2126,11-09-150-00787-130418,800866,1057726.0,160.49680107831955
2127,11-09-150-00787-130419,800866,1057726.0,160.49680107831955
2128,11-09-150-00787-130421,800866,1057726.0,160.49680107831955
2129,11-09-150-00787-130422,800866,1057726.0,160.49680107831955
2130,11-09-150-00787-130426,800866,1057726.0,160.49680107831955
2131,11-09-150-00787-130427,800866,1057726.0,160.49680107831955
2132,11-09-150-00787-130437,800866,1057726.0,160.49680107831955
2134,11-09-150-00787-130473,800866,1057726.0,160.49680107831955
2136,11-09-150-00787-130477,800866,1057726.0,160.49680107831955
2137,11-09-150-00787-800866,800866,1057726.0,160.49680107831955
2138,11-09-150-00787-800867,800866,1057726.0,160.49680107831955
2139,11-09-150-00787-800868,800866,1057726.0,160.49680107831955
2141,11-09-150-00789-800873,800873,78249.0,9.430000305175781
2142,11-09-151-00790-131472,800877,161759.0,18.929400205612183
2143,11-09-151-00790-131632,800877,161759.0,18.929400205612183
2144,11-09-151-00790-131660,800877,161759.0,18.929400205612183
2145,11-09-151-00790-131661,800877,161759.0,18.929400205612183
2146,11-09-151-00790-800877,800877,161759.0,18.929400205612183
2148,11-09-151-00791-800879,800879,73551.0,3.0
2150,11-09-152-00794-800887,800887,61444.0,3.4800000190734863
2155,11-09-152-00795-134371,800889,395443.0,54.88510060310364
2156,11-09-152-00795-134395,800889,395443.0,54.88510060310364
2157,11-09-152-00795-134398,800889,395443.0,54.88510060310364
2158,11-09-152-00795-134413,800889,395443.0,54.88510060310364
2159,11-09-152-00795-134414,800889,395443.0,54.88510060310364
2160,11-09-152-00795-134416,800889,395443.0,54.88510060310364
2161,11-09-152-00795-134428,800889,395443.0,54.88510060310364
2162,11-09-152-00795-134429,800889,395443.0,54.88510060310364
2163,11-09-152-00795-134432,800889,395443.0,54.88510060310364
2164,11-09-152-00795-134433,800889,395443.0,54.88510060310364
2165,11-09-152-00795-800888,800889,395443.0,54.88510060310364
2166,11-09-152-00795-800889,800889,395443.0,54.88510060310364
2167,11-09-152-00795-800890,800889,395443.0,54.88510060310364
2168,11-09-153-00799-135403,800897,66355.0,12.26199984550476
2169,11-09-153-00799-800897,800897,66355.0,12.26199984550476
2173,11-09-153-00801-136291,800900,185130.0,23.605199873447418
2174,11-09-153-00801-136292,800900,185130.0,23.605199873447418
2175,11-09-153-00801-136293,800900,185130.0,23.605199873447418
2176,11-09-153-00801-136294,800900,185130.0,23.605199873447418
2177,11-09-153-00801-136305,800900,185130.0,23.605199873447418
2178,11-09-153-00801-136398,800900,185130.0,23.605199873447418
2179,11-09-153-00801-136543,800900,185130.0,23.605199873447418
2180,11-09-153-00801-800900,800900,185130.0,23.605199873447418
2182,11-09-154-00804-137655,800907,203013.0,44.654300063848495
2183,11-09-154-00804-137656,800907,203013.0,44.654300063848495
2184,11-09-154-00804-137657,800907,203013.0,44.654300063848495
2185,11-09-154-00804-137658,800907,203013.0,44.654300063848495
2186,11-09-154-00804-137679,800907,203013.0,44.654300063848495
2187,11-09-154-00804-137681,800907,203013.0,44.654300063848495
2188,11-09-154-00804-137766,800907,203013.0,44.654300063848495
2189,11-09-154-00804-800907,800907,203013.0,44.654300063848495
2190,11-09-154-00805-137880,800909,62384.0,13.449999541044235
2192,11-09-154-00805-800909,800909,62384.0,13.449999541044235
2193,11-09-154-00806-800911,800911,55780.0,7.769999980926514
2194,11-09-154-00807-800912,800912,50777.0,12.779999732971191
2197,11-09-155-00809-800915,800915,80226.0,9.699999809265137
2198,11-09-155-00811-140035,800919,204560.0,23.631200194358826
2199,11-09-155-00811-140036,800919,204560.0,23.631200194358826
2200,11-09-155-00811-140039,800919,204560.0,23.631200194358826
2202,11-09-155-00811-140222,800919,204560.0,23.631200194358826
2203,11-09-155-00811-800919,800919,204560.0,23.631200194358826
2204,11-09-155-00813-141027,800927,61351.0,26.797200798988342
2205,11-09-155-00813-141050,800927,61351.0,26.797200798988342
2206,11-09-155-00813-800927,800927,61351.0,26.797200798988342
2210,11-09-156-00816-142169,801005,3097237.0,381.41149085760117
2211,11-09-156-00816-142170,801005,3097237.0,381.41149085760117
2212,11-09-156-00816-142173,801005,3097237.0,381.41149085760117
2213,11-09-156-00816-142188,800940,189938.0,43.01530039310455
2214,11-09-156-00816-142207,800940,189938.0,43.01530039310455
2215,11-09-156-00816-142263,800940,189938.0,43.01530039310455
2216,11-09-156-00816-142264,800940,189938.0,43.01530039310455
2217,11-09-156-00816-142268,800940,189938.0,43.01530039310455
2218,11-09-156-00816-142269,800940,189938.0,43.01530039310455
2220,11-09-156-00816-142312,801005,3097237.0,381.41149085760117
2221,11-09-156-00816-142396,801005,3097237.0,381.41149085760117
2222,11-09-156-00816-800940,800940,189938.0,43.01530039310455
2223,11-09-156-00816-800941,801005,3097237.0,381.41149085760117
2225,11-09-157-00820-143313,800951,3330559.0,634.0676562935114
2226,11-09-157-00820-143314,800951,3330559.0,634.0676562935114
2227,11-09-157-00820-143315,800951,3330559.0,634.0676562935114
2228,11-09-157-00820-143316,800951,3330559.0,634.0676562935114
2229,11-09-157-00820-143321,800951,3330559.0,634.0676562935114
2230,11-09-157-00820-143324,800951,3330559.0,634.0676562935114
2231,11-09-157-00820-143326,800951,3330559.0,634.0676562935114
2232,11-09-157-00820-143346,800951,3330559.0,634.0676562935114
2233,11-09-157-00820-143347,800951,3330559.0,634.0676562935114
2234,11-09-157-00820-143348,800951,3330559.0,634.0676562935114
2235,11-09-157-00820-143349,800951,3330559.0,634.0676562935114
2236,11-09-157-00820-143350,800951,3330559.0,634.0676562935114
2237,11-09-157-00820-143351,800951,3330559.0,634.0676562935114
2238,11-09-157-00821-143372,800951,3330559.0,634.0676562935114
2239,11-09-157-00821-143381,800951,3330559.0,634.0676562935114
2240,11-09-157-00821-143382,800951,3330559.0,634.0676562935114
2243,11-09-157-00821-143433,800951,3330559.0,634.0676562935114
2244,11-09-157-00821-143434,800951,3330559.0,634.0676562935114
2245,11-09-157-00821-143435,800951,3330559.0,634.0676562935114
2246,11-09-157-00821-143437,800951,3330559.0,634.0676562935114
2247,11-09-157-00821-143438,800951,3330559.0,634.0676562935114
2248,11-09-157-00821-143439,800951,3330559.0,634.0676562935114
2249,11-09-157-00821-143440,800951,3330559.0,634.0676562935114
2250,11-09-157-00821-143441,800951,3330559.0,634.0676562935114
2251,11-09-157-00821-143442,800951,3330559.0,634.0676562935114
2252,11-09-157-00821-143443,800951,3330559.0,634.0676562935114
2253,11-09-157-00821-143444,800951,3330559.0,634.0676562935114
2254,11-09-157-00821-143445,800951,3330559.0,634.0676562935114
2255,11-09-157-00821-143446,800951,3330559.0,634.0676562935114
2256,11-09-157-00821-143447,800951,3330559.0,634.0676562935114
2257,11-09-157-00821-143448,800951,3330559.0,634.0676562935114
2258,11-09-157-00821-143449,800951,3330559.0,634.0676562935114
2259,11-09-157-00821-143450,800951,3330559.0,634.0676562935114
2260,11-09-157-00821-143451,800951,3330559.0,634.0676562935114
2261,11-09-157-00821-143452,800951,3330559.0,634.0676562935114
2262,11-09-157-00821-143453,800951,3330559.0,634.0676562935114
2263,11-09-157-00821-143455,800951,3330559.0,634.0676562935114
2264,11-09-157-00821-143456,800951,3330559.0,634.0676562935114
2265,11-09-157-00821-143457,800951,3330559.0,634.0676562935114
2266,11-09-157-00821-143460,800951,3330559.0,634.0676562935114
2267,11-09-157-00821-143461,800951,3330559.0,634.0676562935114
2268,11-09-157-00821-143462,800951,3330559.0,634.0676562935114
2269,11-09-157-00821-143463,800951,3330559.0,634.0676562935114
2270,11-09-157-00821-143464,800951,3330559.0,634.0676562935114
2271,11-09-157-00821-143465,800951,3330559.0,634.0676562935114
2272,11-09-157-00821-143466,800951,3330559.0,634.0676562935114
2273,11-09-157-00821-143467,800951,3330559.0,634.0676562935114
2274,11-09-157-00821-143470,800951,3330559.0,634.0676562935114
2275,11-09-157-00821-143473,800951,3330559.0,634.0676562935114
2276,11-09-157-00821-143474,800951,3330559.0,634.0676562935114
2280,11-09-157-00821-143516,800951,3330559.0,634.0676562935114
2281,11-09-157-00821-143518,800951,3330559.0,634.0676562935114
2282,11-09-157-00821-143519,800951,3330559.0,634.0676562935114
2283,11-09-157-00821-143544,800951,3330559.0,634.0676562935114
2284,11-09-157-00821-143545,800951,3330559.0,634.0676562935114
2285,11-09-157-00821-143546,800951,3330559.0,634.0676562935114
2286,11-09-157-00821-143547,800951,3330559.0,634.0676562935114
2287,11-09-157-00821-143548,800951,3330559.0,634.0676562935114
2288,11-09-157-00821-143549,800951,3330559.0,634.0676562935114
2289,11-09-157-00821-143550,800951,3330559.0,634.0676562935114
2290,11-09-157-00821-143551,800951,3330559.0,634.0676562935114
2291,11-09-157-00821-143552,800951,3330559.0,634.0676562935114
2292,11-09-157-00821-143553,800951,3330559.0,634.0676562935114
2293,11-09-157-00821-143554,800951,3330559.0,634.0676562935114
2294,11-09-157-00821-143555,800951,3330559.0,634.0676562935114
2295,11-09-157-00821-143556,800951,3330559.0,634.0676562935114
2296,11-09-157-00821-143557,800951,3330559.0,634.0676562935114
2297,11-09-157-00821-143558,800951,3330559.0,634.0676562935114
2298,11-09-157-00821-143559,800951,3330559.0,634.0676562935114
2300,11-09-157-00821-800951,800951,3330559.0,634.0676562935114
2301,11-09-157-00821-800952,800951,3330559.0,634.0676562935114
2302,11-09-157-00822-143560,800951,3330559.0,634.0676562935114
2303,11-09-157-00822-143561,800951,3330559.0,634.0676562935114
2304,11-09-157-00822-143562,800951,3330559.0,634.0676562935114
2305,11-09-157-00822-143563,800951,3330559.0,634.0676562935114
2306,11-09-157-00822-143564,800951,3330559.0,634.0676562935114
2307,11-09-157-00822-143592,800951,3330559.0,634.0676562935114
2308,11-09-157-00822-143593,800951,3330559.0,634.0676562935114
2309,11-09-157-00822-143594,800951,3330559.0,634.0676562935114
2310,11-09-157-00822-143596,800951,3330559.0,634.0676562935114
2311,11-09-157-00822-143599,800951,3330559.0,634.0676562935114
2313,11-09-157-00822-800953,800951,3330559.0,634.0676562935114
2314,11-09-158-00825-144268,800959,192539.0,52.73244033753872
2315,11-09-158-00825-144312,800959,192539.0,52.73244033753872
2316,11-09-158-00825-144320,800959,192539.0,52.73244033753872
2317,11-09-158-00825-800959,800959,192539.0,52.73244033753872
2337,11-09-159-00832-146211,800968,311426.0,29.448700606822968
2338,11-09-159-00832-146227,800968,311426.0,29.448700606822968
2339,11-09-159-00832-146228,800968,311426.0,29.448700606822968
2340,11-09-159-00832-146229,800968,311426.0,29.448700606822968
2341,11-09-159-00832-146230,800968,311426.0,29.448700606822968
2342,11-09-159-00832-146239,800968,311426.0,29.448700606822968
2343,11-09-159-00832-146256,800968,311426.0,29.448700606822968
2344,11-09-159-00832-800968,800968,311426.0,29.448700606822968
2345,11-09-159-00832-800969,800968,311426.0,29.448700606822968
2346,11-09-160-00833-146601,800975,63676.0,13.297700017690659
