shrid2,pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_town_id,pc11_land_area,pc11_pca_tot_p
11-09-197-00996-801234,09,197,00996,801234,3.0,14298.0
11-09-197-00996-801235,09,197,00996,801235,82.1,1198491.0
11-09-197-00996-801236,09,197,00996,801236,3.624,49132.0
11-09-198-00997-210167,09,198,00997,210167,0.11,6769.0
11-09-198-00997-801237,09,198,00997,801237,6.54,18843.0
11-09-198-00997-801238,09,198,00997,801238,8.0,13408.0
11-09-198-00997-801239,09,198,00997,801239,8.0,94620.0
11-09-198-00998-210622,09,198,00998,210622,2.0,6286.0
11-09-198-00998-210623,09,198,00998,210623,1.6,5580.0
11-09-198-00998-801240,09,198,00998,801240,2.25,12808.0
11-09-198-00998-801241,09,198,00998,801241,6.64,19058.0
11-09-198-00999-210982,09,198,00999,210982,4.12,5241.0
11-09-198-00999-801242,09,198,00999,801242,5.0,25929.0
11-09-198-00999-801243,09,198,00999,801243,5.0,20760.0
11-09-199-01000-211672,09,199,01000,211672,1.56,4568.0
11-09-199-01000-211673,09,199,01000,211673,2.51,7665.0
11-09-199-01000-211674,09,199,01000,211674,1.5,4926.0
11-09-199-01000-211675,09,199,01000,211675,2.5,5420.0
11-09-199-01000-211676,09,199,01000,211676,0.74,6629.0
11-09-199-01000-801244,09,199,01000,801244,38.85,234871.0
11-09-199-01000-801245,09,199,01000,801245,5.5,15958.0
11-09-199-01003-212949,09,199,01003,212949,1.26,5378.0
11-09-199-01003-801246,09,199,01003,801246,14.0,37185.0
11-09-199-01003-801247,09,199,01003,801247,4.8,24967.0
11-09-200-01004-801248,09,200,01004,801248,3.23,7291.0
11-09-200-01005-214088,09,200,01005,214088,30.71,21082.0
11-09-200-01005-801249,09,200,01005,801249,3.5,36689.0
11-09-200-01005-801250,09,200,01005,801250,4.22,6883.0
11-09-200-01005-801251,09,200,01005,801251,5.0,14302.0
11-09-200-01005-801252,09,200,01005,801252,16.0,46574.0
11-09-200-01006-214380,09,200,01006,214380,1.0,5221.0
11-09-200-01006-214381,09,200,01006,214381,3.0,23966.0
11-09-200-01006-214382,09,200,01006,214382,5.4592,17978.0
11-09-200-01006-214383,09,200,01006,214383,5.741,7923.0
11-09-200-01006-214384,09,200,01006,214384,3.0109,10482.0
11-09-200-01006-214385,09,200,01006,214385,3.0109,13409.0
11-09-200-01006-214386,09,200,01006,214386,8.1301,9420.0
11-09-200-01006-801253,09,200,01006,801253,14.8,12560.0
11-09-200-01006-801254,09,200,01006,801254,2.0,20076.0
11-09-200-01006-801255,09,200,01006,801255,5.0,41792.0
11-09-200-01006-801256,09,200,01006,801256,1.31523,3631.0
11-09-200-01006-801257,09,200,01006,801257,8.0,15063.0
11-09-201-01007-801258,09,201,01007,801258,1.0,11644.0
11-09-201-01007-801259,09,201,01007,801259,1.63,28396.0
11-09-201-01007-801260,09,201,01007,801260,4.0,12009.0
11-09-201-01008-215120,09,201,01008,215120,3.74,12414.0
11-09-201-01008-801261,09,201,01008,801261,1.5,8089.0
11-09-201-01008-801262,09,201,01008,801262,13.49,118517.0
11-09-201-01008-801263,09,201,01008,801263,5.18,19542.0
11-09-201-01008-801264,09,201,01008,801264,2.5,8418.0
11-09-201-01009-801265,09,201,01009,801265,3.67,38130.0
11-09-201-01009-801266,09,201,01009,801266,1.5,10983.0
11-09-202-01010-801267,09,202,01010,801267,1.0,27468.0
11-09-202-01010-801268,09,202,01010,801268,2.5,12429.0
11-09-202-01010-801269,09,202,01010,801269,7.54,101277.0
11-09-202-01011-801270,09,202,01011,801270,6.82,24067.0
11-09-202-01011-801271,09,202,01011,801271,2.19,10830.0
11-09-202-01012-215988,09,202,01012,215988,1.96,9835.0
11-09-202-01012-801272,09,202,01012,801272,2.05,4919.0
11-09-202-01012-801273,09,202,01012,801273,2.59,45385.0
11-09-202-01012-801274,09,202,01012,801274,4.0,14366.0
11-09-202-01012-801275,09,202,01012,801275,2.12,15740.0
11-09-202-01012-801276,09,202,01012,801276,4.0,21891.0
11-10-203-01014-801277,10,203,01014,801277,16.2,48411.0
11-10-203-01017-801278,10,203,01017,801278,10.96,49507.0
11-10-203-01019-801279,10,203,01019,801279,46.83,112634.0
11-10-203-01025-801280,10,203,01025,801280,7.57,27095.0
11-10-203-01028-217372,10,203,01028,217372,0.46,6451.0
11-10-203-01028-217373,10,203,01028,217373,1.37,9995.0
11-10-203-01028-801281,10,203,01028,801281,8.01,132209.0
11-10-203-01029-217429,10,203,01029,217429,3.0,6863.0
11-10-204-01031-801282,10,204,01031,801282,5.82,55536.0
11-10-204-01034-801283,10,204,01034,801283,19.25,38815.0
11-10-204-01039-801284,10,204,01039,801284,12.93,42063.0
11-10-204-01041-801285,10,204,01041,801285,16.38,126158.0
11-10-204-01045-801286,10,204,01045,801286,13.7,26014.0
11-10-204-01047-801287,10,204,01047,801287,17.1,18984.0
11-10-204-01051-801288,10,204,01051,801288,6.23,20686.0
11-10-204-01052-801289,10,204,01052,801289,19.13,29582.0
11-10-204-01055-801290,10,204,01055,801290,6.05,17510.0
11-10-204-01057-801291,10,204,01057,801291,7.16,25995.0
11-10-205-01060-801292,10,205,01060,801292,9.33,28116.0
11-10-206-01063-801293,10,206,01063,801293,14.32,42895.0
11-10-206-01072-801294,10,206,01072,801294,10.09,20566.0
11-10-206-01074-219625,10,206,01074,219625,1.39,5815.0
11-10-206-01074-801295,10,206,01074,219627,1.25,7970.0
11-10-206-01074-801295,10,206,01074,219626,2.17,14631.0
11-10-206-01074-801295,10,206,01074,801295,4.35,67818.0
11-10-206-01074-801296,10,206,01074,801296,2.28,15674.0
11-10-206-01077-801297,10,206,01077,801297,3.1,15129.0
11-10-207-01083-801298,10,207,01083,801298,1.61,21782.0
11-10-207-01093-220486,10,207,01093,220486,0.57,7070.0
11-10-207-01093-801299,10,207,01093,801299,2.52,75736.0
11-10-207-01095-220625,10,207,01095,220625,1.49,8060.0
11-10-207-01097-801300,10,207,01097,801300,12.44,30590.0
11-10-207-01098-801301,10,207,01098,801301,8.73,18257.0
11-10-208-01101-801302,10,208,01101,801302,5.3,20189.0
11-10-208-01102-801303,10,208,01102,801303,8.67,19932.0
11-10-208-01109-801304,10,208,01109,801304,22.37,65437.0
11-10-209-01113-801305,10,209,01113,801305,15.12,39281.0
11-10-209-01113-801306,10,209,01113,801306,4.98,50475.0
11-10-209-01116-801307,10,209,01116,801307,30.97,79021.0
11-10-210-01123-801308,10,210,01123,801308,10.46,18348.0
11-10-210-01125-801309,10,210,01125,801309,29.17,36993.0
11-10-210-01127-801310,10,210,01127,801310,30.12,105782.0
11-10-211-01128-801311,10,211,01128,801311,20.15,30336.0
11-10-211-01134-801312,10,211,01134,801312,92.29,282248.0
11-10-211-01135-801313,10,211,01135,801313,15.74,30421.0
11-10-212-01147-225104,10,212,01147,225104,5.35,6355.0
11-10-212-01151-801314,10,212,01151,801314,51.7,240838.0
11-10-212-01156-801315,10,212,01156,801315,11.31,26629.0
11-10-213-01159-225836,10,213,01159,225836,1.26,5298.0
11-10-213-01161-801316,10,213,01161,801316,25.84,54472.0
11-10-213-01164-801317,10,213,01164,801317,14.07,28691.0
11-10-214-01174-801318,10,214,01174,801318,21.13,156540.0
11-10-215-01184-227112,10,215,01184,227112,1.29,7566.0
11-10-215-01184-801319,10,215,01184,801319,19.18,296039.0
11-10-215-01188-801320,10,215,01188,801320,46.02,75317.0
11-10-215-01189-227464,10,215,01189,227464,1.04,4406.0
11-10-216-01199-801321,10,216,01199,801321,9.81,23224.0
11-10-216-01200-801322,10,216,01200,801322,12.77,28572.0
11-10-216-01204-228693,10,216,01204,228693,1.48,13884.0
11-10-216-01204-801323,10,216,01204,801323,16.16,25051.0
11-10-216-01212-229455,10,216,01212,229455,2.28,6301.0
11-10-216-01212-229456,10,216,01212,229456,0.88,6820.0
11-10-216-01212-229457,10,216,01212,229457,0.5,4919.0
11-10-216-01212-229458,10,216,01212,229458,1.87,10204.0
11-10-216-01212-801324,10,216,01212,801324,26.43,354462.0
11-10-217-01215-801325,10,217,01215,801325,12.06,20193.0
11-10-217-01221-230711,10,217,01221,230711,1.06,7156.0
11-10-217-01222-801326,10,217,01222,801326,5.48,26240.0
11-10-217-01224-801327,10,217,01224,801327,11.11,67339.0
11-10-217-01226-801328,10,217,01226,801328,22.21,41877.0
11-10-218-01230-801329,10,218,01230,801329,13.05,135066.0
11-10-218-01236-801330,10,218,01236,801330,7.6,24282.0
11-10-218-01240-801331,10,218,01240,801331,6.23,23565.0
11-10-219-01257-801332,10,219,01257,801332,12.48,39039.0
11-10-219-01258-233708,10,219,01258,233708,2.09,11362.0
11-10-219-01258-801333,10,219,01258,801333,16.96,202352.0
11-10-219-01260-801334,10,219,01260,801334,12.62,29932.0
11-10-219-01266-801335,10,219,01266,801335,13.27,32741.0
11-10-219-01267-801336,10,219,01267,801336,8.27,37776.0
11-10-220-01270-801337,10,220,01270,801337,7.86,37098.0
11-10-220-01278-801338,10,220,01278,801338,19.64,147688.0
11-10-220-01283-801339,10,220,01283,801339,10.02,48293.0
11-10-221-01284-236297,10,221,01284,236297,1.23,5323.0
11-10-221-01285-236373,10,221,01285,236373,0.71,7627.0
11-10-221-01288-236603,10,221,01288,236603,0.7,5291.0
11-10-221-01288-236604,10,221,01288,236604,1.17,6614.0
11-10-221-01288-801340,10,221,01288,801340,3.45,67925.0
11-10-221-01297-801341,10,221,01297,801341,2.94,23862.0
11-10-221-01300-801342,10,221,01300,801342,1.03,31155.0
11-10-222-01309-237758,10,222,01309,237758,1.27,5359.0
11-10-222-01311-801343,10,222,01311,801343,17.55,71660.0
11-10-222-01311-801344,10,222,01311,801344,15.8,56234.0
11-10-222-01312-238047,10,222,01312,238047,9.01,12439.0
11-10-222-01312-238048,10,222,01312,238048,0.72,7202.0
11-10-222-01312-801345,10,222,01312,801345,23.45,67952.0
11-10-222-01314-238158,10,222,01314,238158,1.02,9376.0
11-10-222-01314-801346,10,222,01314,801346,47.51,252008.0
11-10-222-01316-801347,10,222,01316,801347,10.65,40043.0
11-10-222-01319-801348,10,222,01319,801348,14.74,47550.0
11-10-223-01323-801349,10,223,01323,801349,2.97,49406.0
11-10-223-01327-801350,10,223,01327,801350,9.49,37753.0
11-10-224-01332-801351,10,224,01332,801351,11.24,49069.0
11-10-224-01336-239325,10,224,01336,239325,0.24,1797.0
11-10-224-01336-801352,10,224,01336,801352,0.63,33700.0
11-10-224-01338-239423,10,224,01338,239423,3.72,12575.0
11-10-224-01339-239576,10,224,01339,239576,0.52,5595.0
11-10-224-01340-801353,10,224,01340,801353,12.29,52892.0
11-10-224-01343-240182,10,224,01343,240182,0.67,12063.0
11-10-224-01343-240183,10,224,01343,240183,9.33,30829.0
11-10-224-01343-240184,10,224,01343,240184,0.29,3866.0
11-10-224-01343-801354,10,224,01343,801354,30.17,400146.0
11-10-225-01346-801355,10,225,01346,801355,11.18,25336.0
11-10-225-01350-801356,10,225,01350,801356,18.87,45977.0
11-10-226-01356-801357,10,226,01356,801357,17.5,213303.0
11-10-226-01357-242654,10,226,01357,242654,0.67,4922.0
11-10-226-01358-801358,10,226,01358,801358,10.65,105434.0
11-10-226-01360-801359,10,226,01360,801359,9.74,31385.0
11-10-226-01361-243123,10,226,01361,243123,0.28,6327.0
11-10-226-01362-243202,10,226,01362,243202,1.56,11299.0
11-10-226-01362-243203,10,226,01362,243203,1.06,7450.0
11-10-227-01365-801360,10,227,01365,801360,26.54,43032.0
11-10-227-01368-801361,10,227,01368,801361,24.79,99979.0
11-10-228-01372-801362,10,228,01372,801362,15.6,46075.0
11-10-228-01374-801363,10,228,01374,801363,27.9,62927.0
11-10-229-01386-801364,10,229,01386,801364,23.5,297268.0
11-10-229-01390-801365,10,229,01390,801365,22.96,51052.0
11-10-229-01391-244896,10,229,01391,244896,1.27,6672.0
11-10-229-01392-801366,10,229,01392,801366,6.0,35641.0
11-10-229-01394-801367,10,229,01394,801367,50.18,41587.0
11-10-229-01395-801368,10,229,01395,801368,9.0,25674.0
11-10-230-01398-801369,10,230,01398,801369,12.0,40068.0
11-10-230-01399-801370,10,230,01399,801370,16.41,182429.0
11-10-230-01399-801371,10,230,01399,801371,3.42,28723.0
11-10-230-01399-801372,10,230,01399,245263,1.66,7392.0
11-10-230-01399-801372,10,230,01399,801372,3.66,44364.0
11-10-230-01400-801373,10,230,01400,245296,0.64,3531.0
11-10-230-01400-801373,10,230,01400,801373,107.69,1684297.0
11-10-230-01402-245396,10,230,01402,245396,2.5,16680.0
11-10-230-01402-245397,10,230,01402,245397,2.04,9880.0
11-10-230-01402-801374,10,230,01402,801374,6.48,81740.0
11-10-230-01403-245486,10,230,01403,245486,4.53,8435.0
11-10-230-01403-801375,10,230,01403,801375,25.91,47549.0
11-10-230-01404-801376,10,230,01404,801376,14.39,25011.0
11-10-230-01405-801377,10,230,01405,801377,13.99,22486.0
11-10-230-01407-245825,10,230,01407,245825,2.22,10614.0
11-10-230-01408-801378,10,230,01408,801378,9.43,59803.0
11-10-230-01411-801379,10,230,01411,801379,4.9,50961.0
11-10-230-01413-801380,10,230,01413,801380,4.23,15731.0
11-10-230-01414-801381,10,230,01414,801381,13.18,47897.0
11-10-230-01417-801382,10,230,01417,801382,4.5,61470.0
11-10-230-01420-246571,10,230,01420,246571,1.81,4851.0
11-10-230-01420-801383,10,230,01420,801383,14.18,60678.0
11-10-231-01421-801384,10,231,01421,801384,11.04,17767.0
11-10-231-01422-801385,10,231,01422,801385,30.97,261430.0
11-10-231-01424-801386,10,231,01424,801386,5.6,17725.0
11-10-231-01427-801387,10,231,01427,801387,4.06,26707.0
11-10-231-01428-801388,10,231,01428,801388,25.63,32447.0
11-10-231-01429-801389,10,231,01429,801389,6.47,33785.0
11-10-232-01440-801390,10,232,01440,801390,15.33,53618.0
11-10-232-01441-248330,10,232,01441,248330,1.01,8020.0
11-10-232-01441-801391,10,232,01441,801391,5.16,102861.0
11-10-233-01446-249048,10,233,01446,249048,4.06,8690.0
11-10-233-01449-249508,10,233,01449,249508,1.27,6702.0
11-10-233-01453-801392,10,233,01453,801392,7.12,50179.0
11-10-234-01459-801393,10,234,01459,801393,5.87,18890.0
11-10-234-01461-801394,10,234,01461,801394,15.64,48465.0
11-10-234-01463-801395,10,234,01463,801395,8.69,23819.0
11-10-234-01466-801396,10,234,01466,801396,13.45,27302.0
11-10-234-01468-252038,10,234,01468,252038,0.47,5317.0
11-10-234-01468-252039,10,234,01468,252039,2.5,6569.0
11-10-234-01471-801397,10,234,01471,801397,10.9,147408.0
11-10-234-01473-801398,10,234,01473,801398,21.32,137231.0
11-10-234-01474-252657,10,234,01474,252657,2.99,8260.0
11-10-234-01475-252695,10,234,01475,252695,4.65,4504.0
11-10-235-01476-801399,10,235,01476,801399,13.96,52364.0
11-10-235-01477-252831,10,235,01477,252831,1.62,7940.0
11-10-235-01479-801400,10,235,01479,801400,4.56,35536.0
11-10-235-01480-253375,10,235,01480,253375,1.98,14786.0
11-10-235-01481-801401,10,235,01481,801401,21.33,102244.0
11-10-235-01483-801402,10,235,01483,801402,17.42,23984.0
11-10-236-01488-801403,10,236,01488,801403,2.66,21324.0
11-10-236-01495-255396,10,236,01495,255396,1.32,1894.0
11-10-236-01495-801404,10,236,01495,801404,50.17,474093.0
11-10-236-01497-255563,10,236,01497,255563,0.74,5185.0
11-10-236-01503-801405,10,236,01503,801405,10.79,40666.0
11-10-236-01505-801406,10,236,01505,801406,19.58,38439.0
11-10-237-01512-257561,10,237,01512,257561,3.14,20739.0
11-10-237-01512-801407,10,237,01512,801407,5.68,98029.0
11-10-237-01513-801408,10,237,01513,801408,13.11,34056.0
11-10-237-01520-801409,10,237,01520,801409,6.33,32585.0
11-10-237-01524-801410,10,237,01524,801410,18.08,30170.0
11-10-238-01527-801411,10,238,01527,801411,26.45,87357.0
11-10-238-01530-259057,10,238,01530,259057,4.97,6072.0
11-10-238-01530-259058,10,238,01530,259058,1.97,5400.0
11-10-238-01530-801412,10,238,01530,801412,9.87,40646.0
11-10-238-01533-259424,10,238,01533,259424,4.7,5858.0
11-10-239-01536-801413,10,239,01536,801413,20.23,103202.0
11-10-239-01540-801414,10,239,01540,801414,20.39,31994.0
11-10-240-01542-801415,10,240,01542,801415,24.43,51849.0
11-11-241-01548-801416,11,241,01548,801416,1.76,4644.0
11-11-242-01549-801417,11,242,01549,801417,3.6,4013.0
11-11-242-01550-801418,11,242,01550,801418,0.115,1235.0
11-11-243-01551-801419,11,243,01551,801419,7.15,12190.0
11-11-243-01551-801420,11,243,01551,801420,0.45,9009.0
11-11-244-01553-801421,11,244,01553,801421,19.2,100286.0
11-11-244-01553-801422,11,244,01553,801422,0.176,5868.0
11-11-244-01553-801423,11,244,01553,801423,1.79,10450.0
11-11-244-01555-261376,11,244,01555,261376,4.0,5883.0
11-12-245-01559-801424,12,245,01559,801424,0.21802382,11202.0
11-12-246-01566-801425,12,246,01566,801425,7.173735,3750.0
11-12-246-01569-801426,12,246,01569,801426,6.7669506,8370.0
11-12-246-01572-261802,12,246,01572,261802,9.910771,3812.0
11-12-247-01584-801427,12,247,01584,801427,4.915501,18350.0
11-12-248-01596-801428,12,248,01596,801428,13.402473,59490.0
11-12-248-01597-801429,12,248,01597,801429,4.196478,36158.0
11-12-248-01601-801430,12,248,01601,801430,0.82224745,1315.0
11-12-249-01615-801431,12,249,01615,801431,1.3712797,13405.0
11-12-250-01634-801432,12,250,01634,801432,5.6604695,20684.0
11-12-250-01636-801433,12,250,01636,801433,3.5386457,4284.0
11-12-251-01643-801434,12,251,01643,801434,41.801456,2979.0
11-12-251-01655-801435,12,251,01655,801435,9.120783,24656.0
11-12-252-01663-801436,12,252,01663,801436,45.1893,6540.0
11-12-253-01671-801437,12,253,01671,801437,1.4804932,6236.0
11-12-253-01678-801438,12,253,01678,801438,0.30688792,7151.0
11-12-253-01680-801439,12,253,01680,801439,3.534797,5841.0
11-12-254-01684-801440,12,254,01684,801440,6.24615,6648.0
11-12-254-01686-801441,12,254,01686,801441,5.0201783,9928.0
11-12-254-01690-801442,12,254,01690,801442,10.462908,4234.0
11-12-255-01695-801443,12,255,01695,801443,2.4335675,12806.0
11-12-256-01708-801444,12,256,01708,801444,1.3745553,2345.0
11-12-257-01718-801445,12,257,01718,801445,6.097832,2384.0
11-12-258-01724-801446,12,258,01724,801446,1.7544098,11389.0
11-12-259-01729-801447,12,259,01729,801447,7.602588,18184.0
11-12-259-01732-801448,12,259,01732,801448,1.7265166,14246.0
11-12-260-01743-801449,12,260,01743,801449,9.951243,982.0
11-13-261-01744-801450,13,261,01744,801450,4.814066,8116.0
11-13-261-01748-801451,13,261,01748,801451,16.822842,26328.0
11-13-262-01760-267135,13,262,01760,267135,4.333136,4416.0
11-13-262-01760-801452,13,262,01760,801452,13.44671,7864.0
11-13-262-01761-801453,13,262,01761,801453,10.889629,7532.0
11-13-262-01766-801454,13,262,01766,801454,9.99419,35913.0
11-13-263-01772-801455,13,263,01772,801455,5.3592076,22633.0
11-13-263-01777-267382,13,263,01777,267382,4.8894796,4964.0
11-13-264-01789-801456,13,264,01789,801456,5.665023,35004.0
11-13-265-01796-267667,13,265,01796,267667,0.6249138,16108.0
11-13-265-01796-267668,13,265,01796,267668,2.686297,6673.0
11-13-265-01796-801457,13,265,01796,801457,8.191584,122834.0
11-13-265-01797-267722,13,265,01797,267722,1.7973127,7385.0
11-13-265-01797-267723,13,265,01797,267723,2.389703,10246.0
11-13-265-01797-801458,13,265,01797,801458,6.6011333,25885.0
11-13-265-01799-801459,13,265,01799,801459,14.893974,8738.0
11-13-266-01801-801460,13,266,01801,801460,5.2693777,14204.0
11-13-266-01809-801461,13,266,01809,801461,25.969255,10371.0
11-13-267-01817-801462,13,267,01817,801462,12.858622,36774.0
11-13-268-01833-801463,13,268,01833,801463,3.3343704,7613.0
11-13-269-01837-801464,13,269,01837,801464,6.8315105,16487.0
11-13-270-01843-801465,13,270,01843,801465,8.96054,6315.0
11-13-270-01849-268273,13,270,01849,268273,15.074135,15734.0
11-13-270-01849-801466,13,270,01849,801466,1.6397297,99039.0
11-13-271-01852-801467,13,271,01852,801467,4.532599,8706.0
11-13-271-01857-801468,13,271,01857,801468,10.735287,5084.0
11-14-272-01861-268681,14,272,01861,268681,7.420525,7476.0
11-14-273-01866-269207,14,273,01866,269207,18.50335,19363.0
11-14-274-01871-269800,14,274,01871,269800,1.139919,7771.0
11-14-274-01871-269801,14,274,01871,269801,0.6891216,8293.0
11-14-274-01871-269802,14,274,01871,269802,0.75753546,2293.0
11-14-275-01873-801469,14,275,01873,801469,7.23,17081.0
11-14-275-01873-801470,14,275,01873,801470,5.2,7161.0
11-14-275-01874-801471,14,275,01874,801471,6.2,12167.0
11-14-275-01874-801472,14,275,01874,801472,4.65,13078.0
11-14-275-01875-801473,14,275,01875,801473,6.6,19893.0
11-14-275-01875-801474,14,275,01875,801474,2.6,8579.0
11-14-275-01875-801475,14,275,01875,801475,4.57,9546.0
11-14-276-01876-801476,14,276,01876,801476,1.2,22888.0
11-14-276-01876-801488,14,276,01876,801488,0.89,5861.0
11-14-276-01877-801477,14,276,01877,801477,1.55,2974.0
11-14-276-01877-801478,14,276,01877,801478,2.53,8055.0
11-14-276-01877-801479,14,276,01877,801479,2.84,45947.0
11-14-276-01877-801480,14,276,01877,801480,2.29,7390.0
11-14-276-01877-801481,14,276,01877,801481,8.0,9569.0
11-14-276-01878-801482,14,276,01878,801482,2.59,5132.0
11-14-276-01878-801483,14,276,01878,801483,2.54,11379.0
11-14-276-01878-801484,14,276,01878,801484,7.02,32138.0
11-14-277-01879-801485,14,277,01879,801485,4.99,8130.0
11-14-277-01879-801486,14,277,01879,801486,1.16,5065.0
11-14-277-01880-270116,14,277,01880,270116,1.49,10593.0
11-14-277-01880-270117,14,277,01880,270117,1.87,5451.0
11-14-277-01880-801469,14,277,01880,801469,4.5,5431.0
11-14-277-01881-270122,14,277,01881,270122,0.74,7501.0
11-14-277-01881-270123,14,277,01881,270123,0.38,4964.0
11-14-277-01881-270124,14,277,01881,270124,3.38,5775.0
11-14-277-01881-801487,14,278,01885,801487,6.83,83737.0
11-14-277-01881-801487,14,277,01881,801487,27.65,193459.0
11-14-277-01882-801488,14,277,01882,801488,1.61,10721.0
11-14-277-01882-801489,14,277,01882,801489,3.45,24239.0
11-14-277-01882-801490,14,277,01882,801490,5.37,14878.0
11-14-277-01882-801491,14,277,01882,801491,3.2,9106.0
11-14-277-01882-801492,14,277,01882,801492,5.16,17566.0
11-14-277-01882-801492,14,278,01886,801476,3.11,2012.0
11-14-278-01883-801493,14,278,01883,801493,3.2,7343.0
11-14-278-01884-801494,14,278,01884,801494,4.67,4601.0
11-14-278-01885-270312,14,278,01885,270312,1.56,6191.0
11-14-278-01885-270313,14,278,01885,270313,0.86,5459.0
11-14-278-01885-270314,14,278,01885,270314,1.06,6096.0
11-14-278-01885-270315,14,278,01885,270315,1.74,3458.0
11-14-278-01885-270316,14,278,01885,270316,4.41,6115.0
11-14-278-01885-270317,14,278,01885,270317,7.0,4586.0
11-14-278-01885-270318,14,278,01885,270318,1.39,5268.0
11-14-278-01885-270319,14,278,01885,270319,0.97,7987.0
11-14-278-01885-270320,14,278,01885,270320,0.61,4904.0
11-14-278-01885-270321,14,278,01885,270321,1.43,10534.0
11-14-278-01885-270322,14,278,01885,270322,1.78,10836.0
11-14-278-01885-270323,14,278,01885,270323,3.47,5336.0
11-14-278-01886-801495,14,278,01886,801495,1.7,8744.0
11-14-279-01888-270457,14,279,01888,270457,21.707457,27187.0
11-14-280-01893-801496,14,280,01893,801496,1.0,16847.0
11-15-281-01896-801497,15,281,01896,801497,24.0,3733.0
11-15-281-01896-801498,15,281,01896,801498,41.0,7884.0
11-15-281-01898-801499,15,281,01898,801499,17.0,3282.0
11-15-282-01899-801500,15,282,01899,801500,22.0,7732.0
11-15-282-01900-801501,15,282,01900,801501,20.0,10554.0
11-15-282-01900-801502,15,282,01900,801502,26.0,4320.0
11-15-282-01900-801503,15,282,01900,801503,104.0,24272.0
11-15-283-01901-801505,15,283,01901,801505,22.0,5950.0
11-15-283-01901-801506,15,283,01901,801506,176.0,293416.0
11-15-283-01902-801504,15,283,01902,801504,16.0,3769.0
11-15-283-01905-801507,15,283,01905,801507,9.0,11619.0
11-15-284-01907-801508,15,284,01907,801508,78.0,11022.0
11-15-284-01907-801509,15,284,01907,801509,7.0,2496.0
11-15-284-01908-801510,15,284,01908,801510,80.0,32734.0
11-15-284-01911-801511,15,284,01911,801511,2.0,2277.0
11-15-285-01910-801512,15,285,01910,801512,59.0,21158.0
11-15-285-01910-801513,15,285,01910,801513,36.0,7259.0
11-15-285-01911-801514,15,285,01911,801514,8.0,3602.0
11-15-286-01913-801515,15,286,01913,801515,12.0,4554.0
11-15-286-01914-801516,15,286,01914,801516,44.0,57011.0
11-15-286-01915-801517,15,286,01915,801517,10.0,7187.0
11-15-287-01917-801518,15,287,01917,801518,38.200817,20830.0
11-15-288-01921-801519,15,288,01921,801519,53.0,25110.0
11-16-289-01922-271863,16,289,01922,271863,13.25,15481.0
11-16-289-01922-271864,16,289,01922,271864,6.16,7404.0
11-16-289-01922-271865,16,289,01922,271865,8.16,12917.0
11-16-289-01922-271866,16,289,01922,271866,8.76,14572.0
11-16-289-01931-272002,16,289,99999,801522,1.95,13104.0
11-16-289-01931-272013,16,289,01931,272013,11.58,13866.0
11-16-289-01931-272014,16,289,01931,272014,3.26,7041.0
11-16-289-01931-272015,16,289,01931,272015,8.06,11359.0
11-16-289-01931-272016,16,289,01931,272016,6.58,11949.0
11-16-289-01932-272023,16,289,01932,272023,5.85,19598.0
11-16-289-01932-272024,16,289,01932,272024,14.21,13814.0
11-16-289-01932-272025,16,289,01932,272025,8.36,16941.0
11-16-289-01932-272026,16,289,01932,272026,6.23,14105.0
11-16-289-01932-272027,16,289,01932,272027,14.76,16579.0
11-16-289-01934-272081,16,289,01934,272081,10.55,11369.0
11-16-289-01936-272126,16,289,01936,272126,4.05,5607.0
11-16-289-99999-801520,16,289,99999,801520,5.82,18526.0
11-16-289-99999-801521,16,289,99999,801521,3.75,21032.0
11-16-289-99999-801523,16,289,99999,801523,58.84,400004.0
11-16-289-99999-801524,16,289,99999,801524,9.51,21085.0
11-16-289-99999-801525,16,289,99999,801525,4.13,11285.0
11-16-290-01941-272233,16,290,01941,272233,3.53,9052.0
11-16-290-01941-272234,16,290,01941,272234,1.33,8361.0
11-16-290-01941-272235,16,290,01941,272235,11.37,11160.0
11-16-290-01941-272236,16,290,01941,272236,3.52,6530.0
11-16-290-01946-272360,16,290,01946,272360,8.93,5273.0
11-16-290-99999-801526,16,290,99999,801526,8.6,32758.0
11-16-290-99999-801527,16,290,99999,801527,3.57,10838.0
11-16-290-99999-801528,16,290,99999,801528,26.94,11921.0
11-16-290-99999-801529,16,290,99999,801529,5.74,19996.0
11-16-290-99999-801530,16,290,99999,801530,5.06,7142.0
11-16-291-01949-272465,16,291,01949,272465,5.74,4827.0
11-16-291-01950-272488,16,291,01950,272488,5.04,8515.0
11-16-291-99999-801531,16,291,99999,801531,10.16,10872.0
11-16-291-99999-801532,16,291,99999,801532,14.77,16285.0
11-16-292-01956-272655,16,292,01956,272655,8.82,8761.0
11-16-292-01956-272656,16,292,01956,272656,18.53,14758.0
11-16-292-01959-272707,16,292,01959,272707,4.12,5371.0
11-16-292-01960-272731,16,292,01960,272731,11.87,15341.0
11-16-292-99999-801533,16,292,99999,801533,6.19,22405.0
11-16-292-99999-801534,16,292,99999,801534,10.69,40595.0
11-16-292-99999-801535,16,292,99999,801535,3.5,13054.0
11-17-293-01965-801536,17,293,01965,801536,18.32,74858.0
11-17-294-01970-801537,17,294,01970,801537,7.62,19595.0
