shrid2,pc11_state_id,pc11_district_id,pc11_subdistrict_id
11-20-358-02615-801784,20,358,02615
11-20-358-02618-365336,20,358,02618
11-20-358-02624-801785,20,358,02624
11-20-358-02633-366659,20,358,02633
11-20-358-02633-366660,20,358,02633
11-20-358-02633-366661,20,358,02633
11-20-358-02633-801786,20,358,02633
11-20-358-02634-366842,20,358,02634
11-20-358-02634-366843,20,358,02634
11-20-359-02636-367010,20,359,02636
11-20-359-02639-801787,20,359,02639
11-20-359-02643-367614,20,359,02643
11-20-359-02643-367615,20,359,02643
11-20-360-02644-367884,20,360,02644
11-20-360-02645-368007,20,360,02645
11-20-360-02645-368008,20,360,02645
11-20-360-02652-368484,20,360,02652
11-20-360-02652-368485,20,360,02652
11-20-360-02653-368578,20,360,02653
11-20-360-02653-368579,20,360,02653
11-20-360-02653-368580,20,360,02653
11-20-360-02653-801788,20,360,02653
11-20-360-02654-368662,20,360,02654
11-20-360-02655-368709,20,360,02655
11-20-360-02655-368710,20,360,02655
11-20-360-02657-368870,20,360,02657
11-20-360-02658-368911,20,360,02658
11-20-360-02659-368937,20,360,02659
11-20-360-02659-368938,20,360,02659
11-20-360-02659-368939,20,360,02659
11-20-361-02660-369009,20,361,02660
11-20-361-02660-369010,20,361,02660
11-20-361-02660-369011,20,361,02660
11-20-361-02660-369012,20,361,02660
11-20-361-02660-369013,20,361,02660
11-20-361-02660-369014,20,361,02660
11-20-361-02660-369015,20,361,02660
11-20-361-02661-369090,20,361,02661
11-20-361-02661-369091,20,361,02661
11-20-361-02661-369092,20,361,02661
11-20-361-02661-369093,20,361,02661
11-20-361-02661-369094,20,361,02661
11-20-361-02661-369095,20,361,02661
11-20-361-02661-369096,20,361,02661
11-20-361-02661-369097,20,361,02661
11-20-361-02661-369098,20,361,02661
11-20-361-02661-369099,20,361,02661
11-20-361-02661-369100,20,361,02661
11-20-361-02662-369121,20,361,02662
11-20-361-02662-369122,20,361,02662
11-20-361-02662-801789,20,361,02662
11-20-361-02664-369184,20,361,02664
11-20-361-02664-369185,20,361,02664
11-20-362-02667-801790,20,362,02667
11-20-362-02673-371565,20,362,02673
11-20-362-02673-371566,20,362,02673
11-20-362-02673-371567,20,362,02673
11-20-362-02673-801791,20,362,02673
11-20-363-02677-372617,20,363,02677
11-20-363-02678-801792,20,363,02678
11-20-363-02678-801793,20,363,02678
11-20-364-02683-373458,20,364,02683
11-20-364-02683-373459,20,364,02683
11-20-364-02683-373460,20,364,02683
11-20-364-02683-373461,20,364,02683
11-20-364-02684-373565,20,364,02684
11-20-364-02684-373566,20,364,02684
11-20-364-02684-801794,20,364,02684
11-20-364-02685-373657,20,364,02685
11-20-364-02688-373896,20,364,02688
11-20-364-02690-374058,20,364,02690
11-20-364-02690-374059,20,364,02690
11-20-364-02690-374060,20,364,02690
11-20-364-02691-374098,20,364,02691
11-20-364-02692-374144,20,364,02692
11-20-364-02698-801795,20,364,02698
11-20-365-02701-374963,20,365,02701
11-20-365-02704-801796,20,365,02704
11-20-366-02707-375635,20,366,02707
11-20-366-02712-376061,20,366,02712
11-20-366-02712-801797,20,366,02712
11-20-367-02718-801798,20,367,02718
11-20-368-02731-801799,20,368,02731
11-20-368-02735-377852,20,368,02735
11-20-368-02736-377916,20,368,02736
11-20-368-02736-377917,20,368,02736
11-20-368-02736-377918,20,368,02736
11-20-368-02736-377919,20,368,02736
11-20-368-02736-377920,20,368,02736
11-20-368-02739-801800,20,368,02739
11-20-368-02742-378290,20,368,02742
11-20-368-02743-378378,20,368,02743
11-20-368-02743-378379,20,368,02743
11-20-369-02748-378866,20,369,02748
11-20-369-02748-378867,20,369,02748
11-20-369-02752-379287,20,369,02752
11-20-369-02752-379288,20,369,02752
11-20-369-02752-801801,20,369,02752
11-20-369-02753-379462,20,369,02753
11-20-369-02753-801802,20,369,02753
11-21-370-02757-801803,21,370,02757
11-21-370-02761-380309,21,370,02761
11-21-370-02762-380419,21,370,02762
11-21-370-02763-801804,21,370,02763
11-21-370-02765-380612,21,370,02765
11-21-370-02765-380613,21,370,02765
11-21-370-02765-801805,21,370,02765
11-21-370-02767-380737,21,370,02767
11-21-371-02772-801806,21,371,02772
11-21-371-02773-381073,21,371,02773
11-21-371-02774-801807,21,371,02774
11-21-371-02775-381107,21,371,02775
11-21-371-02776-801808,21,371,02776
11-21-372-02782-801809,21,372,02782
11-21-372-02785-381702,21,372,02785
11-21-372-02787-801810,21,372,02787
11-21-372-02788-801811,21,372,02788
11-21-372-02797-801812,21,372,02797
11-21-372-02799-801813,21,372,02799
11-21-373-02800-801814,21,373,02800
11-21-374-02808-801815,21,374,02808
11-21-374-02814-384265,21,374,02814
11-21-374-02814-801816,21,374,02814
11-21-374-02814-801817,21,374,02814
11-21-374-02816-384373,21,374,02816
11-21-374-02816-801818,21,374,02816
11-21-374-02821-384612,21,374,02821
11-21-374-02821-384613,21,374,02821
11-21-374-02823-384647,21,374,02823
11-21-374-02826-384803,21,374,02826
11-21-374-02827-384964,21,374,02827
11-21-374-02830-385209,21,374,02830
11-21-374-02832-801819,21,374,02832
11-21-374-02833-801820,21,374,02833
11-21-375-02834-801821,21,375,02834
11-21-375-02835-385278,21,375,02835
11-21-375-02837-801822,21,375,02837
11-21-375-02838-385392,21,375,02838
11-21-375-02839-385509,21,375,02839
11-21-375-02840-385564,21,375,02840
11-21-375-02845-801823,21,375,02845
11-21-375-02852-386860,21,375,02852
11-21-375-02854-801824,21,375,02854
11-21-376-02861-801825,21,376,02861
11-21-376-02867-388645,21,376,02867
11-21-376-02870-801826,21,376,02870
11-21-376-02884-801827,21,376,02884
11-21-376-02888-801828,21,376,02888
11-21-377-02890-801829,21,377,02890
11-21-377-02902-801830,21,377,02902
11-21-377-02903-801831,21,377,02903
11-21-377-02907-801832,21,377,02907
11-21-377-02909-801833,21,377,02909
11-21-378-02913-801834,21,378,02913
11-21-378-02914-394886,21,378,02914
11-21-378-02914-801835,21,378,02914
11-21-378-02915-801836,21,378,02915
11-21-379-02926-801837,21,379,02926
11-21-379-02927-801838,21,379,02927
11-21-380-02934-801839,21,380,02934
11-21-380-02935-397173,21,380,02935
11-21-380-02939-397783,21,380,02939
11-21-380-02940-801840,21,380,02940
11-21-381-02946-398818,21,381,02946
11-21-381-02948-801841,21,381,02948
11-21-381-02949-399027,21,381,02949
11-21-381-02950-801842,21,381,02950
11-21-381-02951-399153,21,381,02951
11-21-381-02951-399154,21,381,02951
11-21-381-02954-399315,21,381,02954
11-21-381-02954-801843,21,381,02954
11-21-381-02955-399421,21,381,02955
11-21-381-02955-399422,21,381,02955
11-21-381-02968-801844,21,381,02968
11-21-382-02971-400546,21,382,02971
11-21-382-02971-400547,21,382,02971
11-21-382-02974-801845,21,382,02974
11-21-382-02977-801846,21,382,02977
11-21-382-02979-401372,21,382,02979
11-21-382-02980-401469,21,382,02980
11-21-382-02980-401470,21,382,02980
11-21-382-02984-402000,21,382,02984
11-21-383-02987-402315,21,383,02987
11-21-383-02988-801847,21,383,02988
11-21-383-02990-801848,21,383,02990
11-21-383-02999-403392,21,383,02999
11-21-383-02999-801849,21,383,02999
11-21-384-03000-403538,21,384,03000
11-21-384-03002-403727,21,384,03002
11-21-384-03005-403904,21,384,03005
11-21-384-03006-801850,21,384,03006
11-21-384-03007-404088,21,384,03007
11-21-384-03007-404089,21,384,03007
11-21-384-03007-404090,21,384,03007
11-21-384-03007-404091,21,384,03007
11-21-384-03008-404105,21,384,03008
11-21-384-03008-404106,21,384,03008
11-21-384-03009-404118,21,384,03009
11-21-384-03009-404119,21,384,03009
11-21-384-03009-404120,21,384,03009
11-21-384-03010-404192,21,384,03010
11-21-384-03010-404193,21,384,03010
11-21-384-03010-404194,21,384,03010
11-21-384-03011-801851,21,384,03011
11-21-384-03017-801852,21,384,03017
11-21-385-03023-405611,21,385,03023
11-21-385-03026-406078,21,385,03026
11-21-385-03026-801853,21,385,03026
11-21-385-03028-801854,21,385,03028
11-21-385-03029-406325,21,385,03029
11-21-385-03031-406632,21,385,03031
11-21-385-03033-406975,21,385,03033
11-21-385-03033-406976,21,385,03033
11-21-385-03033-406977,21,385,03033
11-21-386-03036-801855,21,386,03036
11-21-386-03037-407456,21,386,03037
11-21-386-03042-407607,21,386,03042
11-21-386-03043-407707,21,386,03043
11-21-386-03043-407708,21,386,03043
11-21-386-03043-407709,21,386,03043
11-21-386-03049-801856,21,386,03049
11-21-386-03052-408169,21,386,03052
11-21-386-03052-408170,21,386,03052
11-21-386-03053-408299,21,386,03053
11-21-386-03053-801857,21,386,03053
11-21-386-03054-801858,21,386,03054
11-21-386-03055-801859,21,386,03055
11-21-387-03056-408665,21,387,03056
11-21-387-03057-801860,21,387,03057
11-21-387-03058-801861,21,387,03058
11-21-387-03061-801862,21,387,03061
11-21-387-03065-409802,21,387,03065
11-21-387-03070-801863,21,387,03070
11-21-388-03071-410351,21,388,03071
11-21-388-03072-801864,21,388,03072
11-21-388-03074-410673,21,388,03074
11-21-388-03074-410674,21,388,03074
11-21-388-03074-801865,21,388,03074
11-21-388-03074-801866,21,388,03074
11-21-388-03076-801867,21,388,03076
11-21-388-03077-411193,21,388,03077
11-21-388-03078-411296,21,388,03078
11-21-388-03078-801868,21,388,03078
11-21-388-03079-411360,21,388,03079
11-21-388-03080-801869,21,388,03080
11-21-388-03081-801870,21,388,03081
11-21-388-03082-801871,21,388,03082
11-21-388-03083-411948,21,388,03083
11-21-388-03083-801872,21,388,03083
11-21-388-03084-412057,21,388,03084
11-21-388-03084-801873,21,388,03084
11-21-388-03085-801874,21,388,03085
11-21-388-03086-412128,21,388,03086
11-21-388-03086-801875,21,388,03086
11-21-388-03088-412160,21,388,03088
11-21-388-03089-801876,21,388,03089
11-21-388-03090-412347,21,388,03090
11-21-388-03090-801877,21,388,03090
11-21-388-03092-412551,21,388,03092
11-21-388-03093-412604,21,388,03093
11-21-388-03093-412605,21,388,03093
11-21-388-03093-412606,21,388,03093
11-21-388-03093-412607,21,388,03093
11-21-388-03094-412633,21,388,03094
11-21-388-03094-412634,21,388,03094
11-21-388-03094-801878,21,388,03094
11-21-388-03095-412725,21,388,03095
11-21-388-03095-412726,21,388,03095
11-21-388-03096-801879,21,388,03096
11-21-388-03097-801880,21,388,03097
11-21-388-03098-413350,21,388,03098
11-21-388-03099-801881,21,388,03099
11-21-389-03101-413958,21,389,03101
11-21-389-03102-414260,21,389,03102
11-21-389-03104-801882,21,389,03104
11-21-389-03105-801883,21,389,03105
11-21-389-03107-414848,21,389,03107
11-21-390-03112-801884,21,390,03112
11-21-390-03114-801885,21,390,03114
11-21-390-03119-416820,21,390,03119
11-21-390-03125-417521,21,390,03125
11-21-391-03130-801886,21,391,03130
11-21-392-03135-801887,21,392,03135
11-21-392-03138-419524,21,392,03138
11-21-392-03139-801888,21,392,03139
11-21-392-03140-801889,21,392,03140
11-21-393-03141-419976,21,393,03141
11-21-393-03142-801890,21,393,03142
11-21-393-03143-420513,21,393,03143
11-21-393-03144-801891,21,393,03144
11-21-393-03148-421195,21,393,03148
11-21-393-03149-801892,21,393,03149
11-21-393-03150-421343,21,393,03150
11-21-393-03152-801893,21,393,03152
11-21-394-03153-801894,21,394,03153
11-21-394-03156-801895,21,394,03156
11-21-395-03159-801896,21,395,03159
11-21-395-03160-422708,21,395,03160
11-21-395-03164-801897,21,395,03164
11-21-395-03166-801898,21,395,03166
11-21-395-03170-424227,21,395,03170
11-21-396-03173-425011,21,396,03173
11-21-396-03175-425462,21,396,03175
11-21-396-03176-425727,21,396,03176
11-21-396-03181-426511,21,396,03181
11-21-396-03181-801899,21,396,03181
11-21-396-03183-801900,21,396,03183
11-21-396-03184-801901,21,396,03184
11-21-397-03187-427270,21,397,03187
11-21-397-03189-801902,21,397,03189
11-21-397-03193-427776,21,397,03193
11-21-397-03196-801903,21,397,03196
11-21-397-03198-428090,21,397,03198
11-21-398-03199-801904,21,398,03199
11-21-398-03200-428283,21,398,03200
11-21-398-03208-801905,21,398,03208
11-21-398-03209-801906,21,398,03209
11-21-398-03216-801907,21,398,03216
11-21-398-03217-429994,21,398,03217
11-21-398-03217-429995,21,398,03217
11-21-399-03220-801908,21,399,03220
11-21-399-03223-430673,21,399,03223
11-21-399-03226-801909,21,399,03226
11-22-400-03232-431500,22,400,03232
11-22-400-03232-801910,22,400,03232
11-22-400-03232-801911,22,400,03232
11-22-400-03234-801912,22,400,03234
11-22-400-03234-801913,22,400,03234
11-22-400-03234-801914,22,400,03234
11-22-400-03234-801915,22,400,03234
11-22-400-03235-801916,22,400,03232
11-22-400-03235-801916,22,400,03235
11-22-401-03236-801917,22,401,03236
11-22-401-03237-801918,22,401,03237
11-22-401-03238-801919,22,401,03238
11-22-401-03239-801920,22,401,03239
11-22-401-03239-801921,22,401,03239
11-22-401-03240-801922,22,401,03240
11-22-401-03242-432613,22,401,03242
11-22-401-03242-432614,22,401,03242
11-22-401-03242-801923,22,401,03242
11-22-401-03242-801924,22,401,03242
11-22-401-03244-801925,22,401,03244
11-22-401-03246-801926,22,401,03246
11-22-401-03247-801927,22,401,03247
11-22-401-03248-801928,22,401,03248
11-22-401-03250-801929,22,401,03250
11-22-401-03252-801930,22,401,03252
11-22-402-03255-801931,22,402,03255
11-22-402-03257-801932,22,402,03257
11-22-402-03259-434068,22,402,03259
11-22-402-03262-801933,22,402,03262
11-22-402-03262-801934,22,402,03262
11-22-403-03263-801935,22,403,03263
11-22-403-03264-801936,22,403,03264
11-22-403-03265-801937,22,403,03265
11-22-403-03267-801938,22,403,03267
11-22-403-03267-801939,22,403,03267
11-22-403-03268-801940,22,403,03268
11-22-403-03269-801941,22,403,03269
11-22-403-03270-801942,22,403,03270
11-22-403-03271-801943,22,403,03271
11-22-403-03271-801944,22,403,03271
11-22-404-03272-435923,22,404,03272
11-22-404-03272-801945,22,404,03272
11-22-404-03272-801946,22,404,03272
11-22-404-03272-801947,22,404,03272
11-22-404-03274-801948,22,404,03274
11-22-404-03275-436411,22,404,03275
11-22-404-03275-801949,22,404,03272
11-22-404-03275-801949,22,404,03275
11-22-405-03277-801950,22,405,03277
11-22-405-03278-801951,22,405,03278
11-22-405-03279-801952,22,405,03279
11-22-405-03280-801953,22,405,03280
11-22-405-03280-801954,22,405,03280
11-22-405-03281-801955,22,405,03281
11-22-405-03281-801956,22,405,03281
11-22-405-03282-801957,22,405,03282
11-22-405-03282-801958,22,405,03282
11-22-405-03283-801959,22,405,03283
11-22-405-03283-801960,22,405,03283
11-22-405-03284-801961,22,405,03284
11-22-405-03284-801962,22,405,03284
11-22-405-03285-801963,22,405,03285
11-22-405-03286-801964,22,405,03286
11-22-406-03287-801965,22,406,03287
11-22-406-03289-801966,22,406,03289
11-22-406-03290-801967,22,406,03290
11-22-406-03291-801968,22,406,03291
11-22-406-03291-801969,22,406,03291
11-22-406-03292-801970,22,406,03292
11-22-406-03293-801971,22,406,03293
11-22-406-03293-801972,22,406,03293
11-22-406-03294-801973,22,406,03294
11-22-406-03294-801974,22,406,03294
11-22-406-03295-438767,22,406,03295
11-22-406-03295-438768,22,406,03295
11-22-406-03295-438769,22,406,03295
11-22-406-03295-438770,22,406,03295
11-22-406-03295-801975,22,406,03294
11-22-406-03295-801975,22,406,03295
11-22-406-03295-801976,22,406,03295
11-22-406-03295-801977,22,406,03295
11-22-406-03296-801978,22,406,03296
11-22-406-03297-801979,22,406,03297
11-22-406-03297-801980,22,406,03297
11-22-407-03298-801981,22,407,03298
11-22-407-03298-801982,22,407,03298
11-22-407-03299-801983,22,407,03299
11-22-407-03300-801984,22,407,03300
11-22-407-03301-801985,22,407,03301
11-22-407-03301-801986,22,407,03301
11-22-408-03302-801987,22,408,03302
11-22-408-03302-801988,22,408,03302
11-22-408-03303-801989,22,408,03303
11-22-408-03304-801990,22,408,03304
11-22-408-03305-801991,22,408,03305
11-22-408-03306-801992,22,408,03306
11-22-408-03307-801993,22,408,03307
11-22-408-03310-801994,22,408,03310
11-22-409-03311-801995,22,409,03311
11-22-409-03311-801996,22,409,03311
11-22-409-03312-801997,22,409,03312
11-22-409-03313-801998,22,409,03313
11-22-409-03313-801999,22,409,03313
11-22-409-03313-802000,22,409,03313
11-22-409-03314-802001,22,409,03314
11-22-409-03315-802002,22,409,03315
11-22-409-03316-802003,22,409,03316
11-22-409-03316-802004,22,409,03316
11-22-409-03316-802005,22,409,03318
11-22-409-03316-802005,22,409,03316
11-22-409-03317-802006,22,409,03316
11-22-409-03317-802006,22,409,03317
11-22-409-03317-802008,22,409,03318
11-22-409-03317-802008,22,409,03317
11-22-409-03317-802009,22,409,03317
11-22-409-03317-802010,22,409,03317
11-22-409-03318-802007,22,409,03318
11-22-409-03318-802007,22,409,03316
11-22-409-03318-802007,22,409,03317
11-22-409-03318-802011,22,409,03318
11-22-409-03319-802012,22,409,03319
11-22-409-03319-802013,22,409,03319
11-22-409-03320-802014,22,409,03320
11-22-409-03321-802015,22,409,03321
11-22-409-03322-802016,22,409,03322
11-22-409-03322-802018,22,409,03322
11-22-409-03323-802019,22,409,03323
11-22-410-03324-443594,22,410,03324
11-22-410-03324-802020,22,410,03324
11-22-410-03325-802021,22,410,03325
11-22-410-03326-443851,22,410,03326
11-22-410-03326-802022,22,410,03326
11-22-410-03326-802023,22,410,03326
11-22-410-03327-802024,22,410,03327
11-22-410-03328-802025,22,410,03328
11-22-410-03328-802026,22,410,03328
11-22-410-03329-802027,22,410,03329
11-22-410-03329-802028,22,410,03329
11-22-410-03330-444587,22,410,03330
11-22-410-03330-802029,22,410,03330
11-22-410-03331-802030,22,410,03331
11-22-410-03331-802031,22,410,03331
11-22-410-03332-444782,22,410,03332
11-22-410-03332-802032,22,410,03332
11-22-410-03332-802033,22,410,03332
11-22-410-03332-802034,22,410,03332
11-22-410-03332-802035,22,410,03332
11-22-410-03333-802036,22,410,03333
11-22-410-03333-802037,22,410,03333
11-22-410-03334-802038,22,410,03334
11-22-410-03334-802039,22,410,03334
11-22-410-03335-802040,22,410,03335
11-22-410-03336-802041,22,410,03336
11-22-411-03339-802042,22,411,03339
11-22-411-03340-802043,22,411,03340
11-22-411-03341-802044,22,411,03341
11-22-411-03341-802045,22,411,03341
11-22-411-03342-802046,22,411,03342
11-22-411-03343-802047,22,411,03343
11-22-412-03344-802048,22,412,03344
11-22-412-03344-802049,22,412,03344
11-22-412-03345-802050,22,412,03345
11-22-412-03346-802051,22,412,03346
11-22-412-03346-802052,22,412,03346
11-22-412-03347-802053,22,412,03347
11-22-413-03348-802054,22,413,03348
11-22-413-03349-802055,22,413,03349
11-22-413-03351-802056,22,413,03351
11-22-413-03352-802057,22,413,03352
11-22-413-03353-802058,22,413,03353
11-22-413-03354-802059,22,413,03354
11-22-414-03355-802060,22,414,03355
11-22-414-03356-802061,22,414,03356
11-22-414-03357-802062,22,414,03357
11-22-414-03359-802063,22,414,03359
11-22-414-03360-802064,22,414,03360
11-22-414-03363-802065,22,414,03363
11-22-415-03367-802066,22,415,03367
11-22-416-03369-802067,22,416,03369
11-22-416-03369-802068,22,416,03369
11-22-416-03370-802069,22,416,03370
11-22-416-03370-802070,22,416,03370
11-22-416-03372-802071,22,416,03372
11-22-416-03373-802072,22,416,03373
11-22-416-03373-802073,22,416,03373
11-22-416-03375-802074,22,416,03375
11-22-417-03376-802075,22,417,03376
11-22-417-03378-802076,22,417,03378
11-22-417-03379-802077,22,417,03379
11-23-418-03380-802078,23,418,03380
11-23-418-03382-802079,23,418,03382
11-23-418-03383-802080,23,418,03383
11-23-419-03385-802081,23,419,03385
11-23-419-03386-802082,23,419,03386
11-23-419-03387-452273,23,419,03387
11-23-419-03387-802083,23,419,03387
11-23-419-03387-802084,23,419,03387
11-23-419-03388-802085,23,419,03388
11-23-419-03389-802086,23,419,03389
11-23-419-03390-802087,23,419,03390
11-23-419-03390-802088,23,419,03390
11-23-420-03392-802089,23,420,03392
11-23-420-03392-802090,23,420,03392
11-23-420-03392-802091,23,420,03392
11-23-420-03393-802092,23,420,03393
11-23-420-03394-802093,23,420,03394
11-23-420-03395-453453,23,420,03395
11-23-420-03395-802094,23,420,03395
11-23-420-03395-802095,23,420,03395
11-23-420-03397-802096,23,420,03397
11-23-420-03398-802097,23,420,03398
11-23-420-03398-802098,23,420,03398
11-23-420-03398-802099,23,420,03398
11-23-421-03399-802100,23,421,03399
11-23-421-03399-802101,23,421,03399
11-23-421-03400-454188,23,421,03400
11-23-421-03400-454189,23,421,03400
11-23-421-03400-454190,23,421,03400
11-23-421-03400-454191,23,421,03400
11-23-421-03400-802102,23,421,03400
11-23-421-03400-802103,23,421,03400
11-23-421-03400-802104,23,421,03400
11-23-421-03401-802105,23,421,03401
11-23-421-03402-802106,23,421,03402
11-23-422-03403-802107,23,422,03403
11-23-422-03404-802108,23,422,03404
11-23-422-03405-802109,23,422,03405
11-23-422-03405-802110,23,422,03405
11-23-422-03406-802111,23,422,03406
11-23-423-03408-802112,23,423,03408
11-23-423-03409-802113,23,423,03409
11-23-423-03410-802114,23,423,03410
11-23-423-03411-802115,23,423,03411
11-23-423-03412-802116,23,423,03412
11-23-423-03413-802117,23,423,03413
11-23-423-03414-802118,23,423,03414
11-23-424-03415-802119,23,424,03415
11-23-424-03415-802120,23,424,03415
11-23-424-03416-802121,23,424,03416
11-23-424-03417-802122,23,424,03417
11-23-424-03417-802123,23,424,03417
11-23-424-03418-802124,23,424,03418
11-23-424-03418-802125,23,424,03418
11-23-424-03420-802126,23,424,03420
11-23-424-03421-802127,23,424,03421
11-23-424-03422-802128,23,424,03422
11-23-424-03423-802129,23,424,03423
11-23-424-03423-802130,23,424,03423
11-23-424-03423-802131,23,424,03423
11-23-425-03424-802132,23,425,03424
11-23-425-03425-802133,23,425,03425
11-23-425-03426-802134,23,425,03426
11-23-425-03427-802135,23,425,03427
11-23-425-03427-802136,23,425,03427
11-23-425-03428-802137,23,425,03428
11-23-425-03428-802138,23,425,03428
11-23-425-03429-457953,23,425,03429
11-23-425-03429-802139,23,425,03429
11-23-425-03430-802140,23,425,03430
11-23-425-03430-802141,23,425,03430
11-23-425-03431-802142,23,425,03431
11-23-425-03432-802143,23,425,03432
11-23-425-03433-802144,23,425,03433
11-23-425-03433-802145,23,425,03433
11-23-425-03434-802146,23,425,03434
11-23-426-03435-802147,23,426,03435
11-23-426-03436-802148,23,426,03436
11-23-426-03437-802149,23,426,03437
11-23-426-03437-802150,23,426,03437
11-23-426-03439-802151,23,426,03439
11-23-426-03440-802152,23,426,03440
11-23-427-03443-459749,23,427,03443
11-23-427-03443-459750,23,427,03443
11-23-427-03443-802153,23,427,03443
11-23-427-03444-802154,23,427,03444
11-23-427-03446-802155,23,427,03446
11-23-427-03447-802156,23,427,03447
11-23-427-03448-802157,23,427,03448
11-23-427-03449-460960,23,427,03449
11-23-427-03449-460963,23,427,03449
11-23-427-03449-460964,23,427,03449
11-23-427-03449-460965,23,427,03449
11-23-427-03449-460966,23,427,03449
11-23-427-03449-802158,23,427,03449
11-23-427-03449-802159,23,427,03449
11-23-427-03449-802160,23,427,03449
11-23-427-03450-802161,23,427,03450
11-23-427-03451-802162,23,427,03451
11-23-427-03453-802163,23,427,03453
11-23-428-03454-802164,23,428,03454
11-23-428-03457-462255,23,428,03457
11-23-428-03457-802165,23,428,03457
11-23-428-03458-462495,23,428,03458
11-23-428-03458-802166,23,428,03458
11-23-428-03458-802167,23,428,03458
11-23-428-03459-462691,23,428,03459
11-23-428-03460-802168,23,428,03460
11-23-428-03460-802168,23,452,03638
11-23-429-03461-463140,23,429,03461
11-23-429-03461-802169,23,429,03461
11-23-429-03461-802170,23,429,03461
11-23-429-03462-463335,23,429,03462
11-23-429-03462-802171,23,429,03462
11-23-429-03463-802172,23,429,03463
11-23-429-03463-802173,23,429,03463
11-23-429-03464-802174,23,429,03464
11-23-429-03465-802175,23,429,03465
11-23-429-03466-802176,23,429,03466
11-23-429-03467-802177,23,429,03467
11-23-429-03468-802178,23,429,03468
11-23-429-03470-802179,23,429,03470
11-23-430-03471-802180,23,430,03471
11-23-430-03471-802181,23,430,03471
11-23-430-03473-802182,23,430,03473
11-23-430-03473-802183,23,430,03473
11-23-430-03474-802184,23,430,03474
11-23-430-03475-802185,23,430,03475
11-23-430-03476-802186,23,430,03476
11-23-430-03477-802187,23,430,03477
11-23-430-03478-802188,23,430,03478
11-23-430-03479-467331,23,430,03479
11-23-430-03479-802189,23,430,03479
11-23-430-03479-802190,23,430,03479
11-23-430-03481-802191,23,430,03481
11-23-431-03482-802192,23,431,03482
11-23-431-03483-802193,23,431,03483
11-23-431-03485-468176,23,431,03485
11-23-431-03485-468177,23,431,03485
11-23-431-03485-802194,23,431,03485
11-23-431-03486-468238,23,431,03486
11-23-431-03486-802195,23,431,03486
11-23-432-03487-468368,23,432,03487
11-23-432-03487-802196,23,432,03487
11-23-432-03487-802197,23,432,03487
11-23-432-03488-802198,23,432,03488
11-23-432-03488-802199,23,432,03488
11-23-432-03489-802200,23,432,03489
11-23-432-03490-802201,23,432,03490
11-23-432-03491-802202,23,432,03491
11-23-432-03491-802203,23,432,03491
11-23-432-03491-802204,23,432,03491
11-23-433-03492-469140,23,433,03492
11-23-433-03492-802205,23,433,03492
11-23-433-03493-802206,23,433,03493
11-23-433-03493-802207,23,433,03493
11-23-433-03493-802208,23,433,03493
11-23-433-03494-802209,23,433,03494
11-23-433-03495-802210,23,433,03495
11-23-433-03496-802211,23,433,03496
11-23-433-03497-802212,23,433,03497
11-23-433-03498-802213,23,433,03498
11-23-433-03499-802214,23,433,03499
11-23-434-03500-802215,23,434,03500
11-23-434-03501-802216,23,434,03501
11-23-434-03501-802217,23,434,03501
11-23-434-03502-802218,23,434,03502
11-23-434-03503-802219,23,434,03503
11-23-434-03504-802220,23,434,03504
11-23-434-03507-471043,23,434,03507
11-23-434-03507-802221,23,434,03507
11-23-434-03507-802222,23,434,03507
11-23-435-03508-802224,23,435,03508
11-23-435-03509-802225,23,435,03509
11-23-435-03509-802226,23,435,03509
11-23-435-03510-471486,23,435,03510
11-23-435-03510-802227,23,435,03510
11-23-435-03512-802228,23,435,03512
11-23-435-03512-802229,23,435,03512
11-23-435-03513-802230,23,435,03513
11-23-435-03514-802231,23,435,03514
11-23-436-03515-802232,23,436,03515
11-23-436-03515-802233,23,436,03515
11-23-436-03516-802234,23,436,03516
11-23-436-03516-802235,23,436,03516
11-23-436-03517-802236,23,436,03517
11-23-436-03518-802237,23,436,03518
11-23-436-03518-802238,23,436,03518
11-23-436-03519-802239,23,436,03519
11-23-436-03519-802240,23,436,03519
11-23-436-03522-802241,23,436,03522
11-23-436-03522-802242,23,436,03522
11-23-436-03522-802243,23,436,03522
11-23-436-03523-473253,23,436,03523
11-23-437-03524-802244,23,437,03524
11-23-437-03525-802245,23,437,03525
11-23-437-03525-802246,23,437,03525
11-23-437-03525-802247,23,437,03525
11-23-437-03526-802248,23,437,03526
11-23-437-03527-802249,23,437,03527
11-23-437-03528-802250,23,437,03528
11-23-437-03528-802251,23,437,03528
11-23-437-03528-802252,23,437,03528
11-23-437-03529-802253,23,437,03529
11-23-437-03529-802254,23,437,03529
11-23-437-03530-802255,23,437,03530
11-23-437-03531-802256,23,437,03531
11-23-438-03532-802257,23,438,03532
11-23-438-03533-802258,23,438,03533
11-23-438-03533-802259,23,438,03533
11-23-438-03534-475181,23,438,03534
11-23-438-03534-802260,23,438,03534
11-23-438-03534-802261,23,438,03534
11-23-438-03534-802262,23,438,03534
11-23-438-03536-475533,23,438,03536
11-23-438-03536-802263,23,438,03536
11-23-438-03537-802264,23,438,03537
11-23-438-03538-802265,23,438,03538
11-23-438-03539-802266,23,434,03507
11-23-438-03539-802266,23,438,03539
11-23-438-03539-802267,23,438,03539
11-23-439-03540-802268,23,439,03540
11-23-439-03540-802269,23,439,03540
