shrid2,pc01_state_id,pc01_district_id
11-18-301-02011-281578,18,02
11-18-301-02011-281579,18,02
11-18-301-02011-281583,18,02
11-18-301-02011-281585,18,02
11-18-301-02011-281586,18,02
11-18-301-02011-281587,18,02
11-18-301-02011-281588,18,02
11-18-301-02011-281589,18,02
11-18-301-02011-281590,18,02
11-18-301-02011-281591,18,02
11-18-301-02011-281592,18,02
11-18-301-02011-281593,18,02
11-18-301-02011-281594,18,02
11-18-301-02011-281595,18,02
11-18-301-02011-281596,18,02
11-18-301-02011-281597,18,02
11-18-301-02011-281599,18,02
11-18-301-02011-281601,18,02
11-18-301-02011-281602,18,02
11-18-301-02011-281604,18,02
11-18-301-02011-281605,18,02
11-18-301-02011-281606,18,02
11-18-301-02011-281607,18,02
11-18-301-02011-281608,18,02
11-18-301-02011-281609,18,02
11-18-301-02011-281610,18,02
11-18-301-02011-281611,18,02
11-18-301-02011-281612,18,02
11-18-301-02011-281613,18,02
11-18-301-02011-281614,18,02
11-18-301-02011-281617,18,02
11-18-301-02011-281618,18,02
11-18-301-02011-281619,18,02
11-18-301-02011-281620,18,02
11-18-301-02011-281621,18,02
11-18-301-02011-281622,18,02
11-18-301-02011-281623,18,02
11-18-301-02011-281624,18,02
11-18-301-02011-281625,18,02
11-18-301-02011-281626,18,02
11-18-301-02011-281627,18,02
11-18-301-02011-281628,18,02
11-18-301-02011-281629,18,02
11-18-301-02011-281630,18,02
11-18-301-02011-281631,18,02
11-18-301-02011-281632,18,02
11-18-301-02011-281633,18,02
11-18-301-02011-281634,18,02
11-18-301-02011-281635,18,02
11-18-301-02011-281636,18,02
11-18-301-02011-281637,18,02
11-18-301-02011-281638,18,02
11-18-301-02011-281639,18,02
11-18-301-02011-281640,18,02
11-18-301-02011-281641,18,02
11-18-301-02011-281642,18,02
11-18-301-02011-281643,18,02
11-18-301-02011-281644,18,02
11-18-301-02011-281645,18,02
11-18-301-02012-281646,18,02
11-18-301-02012-281647,18,02
11-18-301-02012-281648,18,02
11-18-301-02012-281649,18,02
11-18-301-02012-281650,18,02
11-18-301-02012-281651,18,02
11-18-301-02012-281652,18,02
11-18-301-02012-281653,18,02
11-18-301-02012-281654,18,02
11-18-301-02012-281655,18,02
11-18-301-02012-281656,18,02
11-18-301-02012-281657,18,02
11-18-301-02012-281658,18,02
11-18-301-02012-281659,18,02
11-18-301-02012-281660,18,02
11-18-301-02012-281661,18,02
11-18-301-02012-281664,18,02
11-18-301-02012-281665,18,02
11-18-301-02012-281666,18,02
11-18-301-02012-281667,18,02
11-18-301-02012-281668,18,02
11-18-301-02012-281669,18,02
11-18-301-02012-281670,18,02
11-18-301-02012-281671,18,02
11-18-301-02012-281672,18,02
11-18-301-02012-281673,18,02
11-18-301-02012-281674,18,02
11-18-301-02012-281675,18,02
11-18-301-02012-281676,18,02
11-18-301-02012-281677,18,02
11-18-301-02012-281678,18,02
11-18-301-02012-281679,18,02
11-18-301-02012-281680,18,02
11-18-301-02012-281681,18,02
11-18-301-02012-281682,18,02
11-18-301-02012-281683,18,02
11-18-301-02012-281684,18,02
11-18-301-02012-281685,18,02
11-18-301-02012-281686,18,02
11-18-301-02012-281687,18,02
11-18-301-02012-281688,18,02
11-18-301-02012-281689,18,02
11-18-301-02012-281690,18,02
11-18-301-02012-281691,18,02
11-18-301-02012-281693,18,02
11-18-301-02012-281694,18,02
11-18-301-02012-281695,18,02
11-18-301-02012-281696,18,02
11-18-301-02012-281697,18,02
11-18-301-02012-281698,18,02
11-18-301-02012-281699,18,02
11-18-301-02012-281700,18,02
11-18-301-02012-281701,18,02
11-18-301-02012-281702,18,02
11-18-301-02012-281703,18,02
11-18-301-02012-281704,18,02
11-18-301-02012-281705,18,02
11-18-301-02012-281706,18,02
11-18-301-02012-281707,18,02
11-18-301-02012-281708,18,02
11-18-301-02012-281709,18,02
11-18-301-02012-281710,18,02
11-18-301-02012-281711,18,02
11-18-301-02012-281712,18,02
11-18-301-02012-281713,18,02
11-18-301-02012-281714,18,02
11-18-301-02012-281715,18,02
11-18-301-02012-281716,18,02
11-18-301-02012-281717,18,02
11-18-301-02012-281718,18,02
11-18-301-02012-281719,18,02
11-18-301-02012-281720,18,02
11-18-301-02012-281721,18,02
11-18-301-02012-281722,18,02
11-18-301-02012-281723,18,02
11-18-301-02012-281724,18,02
11-18-301-02012-281725,18,02
11-18-301-02012-281726,18,02
11-18-301-02012-281727,18,02
11-18-301-02012-281728,18,02
11-18-301-02012-281729,18,02
11-18-301-02012-281730,18,02
11-18-301-02012-281731,18,02
11-18-301-02012-281732,18,02
11-18-301-02012-281733,18,02
11-18-301-02012-281734,18,02
11-18-301-02012-281735,18,02
11-18-301-02012-281736,18,02
11-18-301-02012-281737,18,02
11-18-301-02012-281738,18,02
11-18-301-02012-281739,18,02
11-18-301-02012-281740,18,02
11-18-301-02012-281741,18,02
11-18-301-02012-281742,18,02
11-18-301-02012-281743,18,02
11-18-301-02012-281744,18,02
11-18-301-02012-281745,18,02
11-18-301-02012-281746,18,02
11-18-301-02012-281749,18,02
11-18-301-02012-281750,18,02
11-18-301-02012-281751,18,02
11-18-301-02012-281752,18,02
11-18-301-02012-281753,18,02
11-18-301-02012-281754,18,02
11-18-301-02012-281755,18,02
11-18-301-02012-281756,18,02
11-18-301-02012-281757,18,02
11-18-301-02012-281758,18,02
11-18-301-02012-281759,18,02
11-18-302-02013-281760,18,03
11-18-302-02013-281763,18,03
11-18-302-02013-281764,18,03
11-18-302-02013-281765,18,03
11-18-302-02013-281766,18,03
11-18-302-02013-281767,18,03
11-18-302-02013-281768,18,03
11-18-302-02013-281769,18,03
11-18-302-02013-281778,18,03
11-18-302-02013-281779,18,03
11-18-302-02013-281780,18,03
11-18-302-02013-281781,18,03
11-18-302-02013-281789,18,03
11-18-302-02013-281790,18,03
11-18-302-02013-281795,18,03
11-18-302-02013-281797,18,03
11-18-302-02013-281801,18,03
11-18-302-02013-281802,18,03
11-18-302-02013-281803,18,03
11-18-302-02013-281804,18,03
11-18-302-02013-281805,18,03
11-18-302-02013-281806,18,03
11-18-302-02013-281810,18,03
11-18-302-02013-281811,18,03
11-18-302-02013-281812,18,03
11-18-302-02013-281813,18,03
11-18-302-02013-281814,18,03
11-18-302-02013-281818,18,03
11-18-302-02013-281819,18,03
11-18-302-02013-281821,18,03
11-18-302-02013-281822,18,03
11-18-302-02013-281823,18,03
11-18-302-02013-281824,18,03
11-18-302-02013-281825,18,03
11-18-302-02013-281826,18,03
11-18-302-02013-281827,18,03
11-18-302-02013-281828,18,03
11-18-302-02013-281829,18,03
11-18-302-02013-281830,18,03
11-18-302-02013-281831,18,03
11-18-302-02013-281832,18,03
11-18-302-02013-281833,18,03
11-18-302-02013-281834,18,03
11-18-302-02013-281835,18,03
11-18-302-02013-281836,18,03
11-18-302-02013-281837,18,03
11-18-302-02013-281838,18,03
11-18-302-02013-281839,18,03
11-18-302-02013-281840,18,03
11-18-302-02013-281841,18,03
11-18-302-02013-281842,18,03
11-18-302-02013-281843,18,03
11-18-302-02013-281844,18,03
11-18-302-02013-281845,18,03
11-18-302-02013-281846,18,03
11-18-302-02013-281847,18,03
11-18-302-02013-281848,18,03
11-18-302-02013-281849,18,03
11-18-302-02013-281850,18,03
11-18-302-02013-281851,18,03
11-18-302-02013-281852,18,03
11-18-302-02013-281853,18,03
11-18-302-02013-281854,18,03
11-18-302-02013-281855,18,03
11-18-302-02013-281856,18,03
11-18-302-02013-281857,18,03
11-18-302-02013-281858,18,03
11-18-302-02013-281859,18,03
11-18-302-02013-281860,18,03
11-18-302-02013-281861,18,03
11-18-302-02013-281862,18,03
11-18-302-02013-281863,18,03
11-18-302-02013-281864,18,03
11-18-302-02013-281865,18,03
11-18-302-02013-281866,18,03
11-18-302-02013-281867,18,03
11-18-302-02013-281868,18,03
11-18-302-02013-281869,18,03
11-18-302-02013-281870,18,03
11-18-302-02013-281871,18,03
11-18-302-02013-281872,18,03
11-18-302-02013-281873,18,03
11-18-302-02013-281874,18,03
11-18-302-02013-281875,18,03
11-18-302-02013-281876,18,03
11-18-302-02013-281877,18,03
11-18-302-02013-281878,18,03
11-18-302-02013-281879,18,03
11-18-302-02013-281880,18,03
11-18-302-02013-281881,18,03
11-18-302-02013-281882,18,03
11-18-302-02013-281884,18,03
11-18-302-02013-281885,18,03
11-18-302-02013-281888,18,03
11-18-302-02013-281889,18,03
11-18-302-02013-281892,18,03
11-18-302-02013-281893,18,03
11-18-302-02013-281894,18,03
11-18-302-02013-281895,18,03
11-18-302-02013-281897,18,03
11-18-302-02013-281899,18,03
11-18-302-02013-281904,18,03
11-18-302-02013-281906,18,03
11-18-302-02013-281909,18,03
11-18-302-02013-281912,18,03
11-18-302-02013-281914,18,03
11-18-302-02013-281915,18,03
11-18-302-02013-281916,18,03
11-18-302-02013-281917,18,03
11-18-302-02013-281918,18,03
11-18-302-02013-281919,18,03
11-18-302-02013-281920,18,03
11-18-302-02013-281924,18,03
11-18-302-02013-281927,18,03
11-18-302-02013-281928,18,03
11-18-302-02013-281942,18,03
11-18-302-02013-281943,18,03
11-18-302-02013-281948,18,03
11-18-302-02013-281949,18,03
11-18-302-02013-281950,18,03
11-18-302-02013-281951,18,03
11-18-302-02013-281952,18,03
11-18-302-02013-281953,18,03
11-18-302-02013-281954,18,03
11-18-302-02013-281955,18,03
11-18-302-02013-281956,18,03
11-18-302-02013-281957,18,03
11-18-302-02013-281958,18,03
11-18-302-02013-281959,18,03
11-18-302-02013-281960,18,03
11-18-302-02013-281961,18,03
11-18-302-02013-281962,18,03
11-18-302-02013-281963,18,03
11-18-302-02013-281964,18,03
11-18-302-02013-281965,18,03
11-18-302-02013-281966,18,03
11-18-302-02013-281967,18,03
11-18-302-02013-281968,18,03
11-18-302-02013-281969,18,03
11-18-302-02013-281970,18,03
11-18-302-02013-281971,18,03
11-18-302-02013-281972,18,03
11-18-302-02013-281973,18,03
11-18-302-02013-281974,18,03
11-18-302-02013-281975,18,03
11-18-302-02013-281976,18,03
11-18-302-02013-281977,18,03
11-18-302-02013-281978,18,03
11-18-302-02013-281979,18,03
11-18-302-02013-281980,18,03
11-18-302-02013-281981,18,03
11-18-302-02013-281982,18,03
11-18-302-02013-281983,18,03
11-18-302-02013-281984,18,03
11-18-302-02013-281985,18,03
11-18-302-02013-281986,18,03
11-18-302-02013-281987,18,03
11-18-302-02013-281988,18,03
11-18-302-02013-281989,18,03
11-18-302-02013-281990,18,03
11-18-302-02013-281991,18,03
11-18-302-02013-281992,18,03
11-18-302-02013-281993,18,03
11-18-302-02013-281994,18,03
11-18-302-02013-281995,18,03
11-18-302-02013-281996,18,03
11-18-302-02013-281997,18,03
11-18-302-02013-281998,18,03
11-18-302-02013-281999,18,03
11-18-302-02013-282000,18,03
11-18-302-02013-282001,18,03
11-18-302-02013-282002,18,03
11-18-302-02013-282003,18,03
11-18-302-02013-282004,18,03
11-18-302-02013-282005,18,03
11-18-302-02013-282006,18,03
11-18-302-02013-282007,18,03
11-18-302-02013-282008,18,03
11-18-302-02013-282009,18,03
11-18-302-02013-282010,18,03
11-18-302-02013-282011,18,03
11-18-302-02013-282012,18,03
11-18-302-02013-282013,18,03
11-18-302-02013-282014,18,03
11-18-302-02013-282015,18,03
11-18-302-02013-282016,18,03
11-18-302-02013-282017,18,03
11-18-302-02013-282018,18,03
11-18-302-02013-282019,18,03
11-18-302-02013-282020,18,03
11-18-302-02013-282021,18,03
11-18-302-02013-282022,18,03
11-18-302-02013-282023,18,03
11-18-302-02013-282024,18,03
11-18-302-02013-282025,18,03
11-18-302-02013-282026,18,03
11-18-302-02013-282027,18,03
11-18-302-02013-801553,18,03
11-18-302-02014-282028,18,03
11-18-302-02014-282029,18,03
11-18-302-02014-282030,18,03
11-18-302-02014-282031,18,03
11-18-302-02014-282032,18,03
11-18-302-02014-282033,18,03
11-18-302-02014-282034,18,03
11-18-302-02014-282035,18,03
11-18-302-02014-282037,18,03
11-18-302-02014-282038,18,03
11-18-302-02014-282039,18,03
11-18-302-02014-282040,18,03
11-18-302-02014-282041,18,03
11-18-302-02014-282042,18,03
11-18-302-02014-282043,18,03
11-18-302-02014-282044,18,03
11-18-302-02014-282045,18,03
11-18-302-02014-282046,18,03
11-18-302-02014-282047,18,03
11-18-302-02014-282048,18,03
11-18-302-02014-282049,18,03
11-18-302-02014-282050,18,03
11-18-302-02014-282051,18,03
11-18-302-02014-282052,18,03
11-18-302-02014-282053,18,03
11-18-302-02014-282054,18,03
11-18-302-02014-282055,18,03
11-18-302-02014-282056,18,03
11-18-302-02014-282057,18,03
11-18-302-02014-282059,18,03
11-18-302-02014-282060,18,03
11-18-302-02014-282062,18,03
11-18-302-02014-282063,18,03
11-18-302-02014-282064,18,03
11-18-302-02014-282065,18,03
11-18-302-02014-282066,18,03
11-18-302-02014-282067,18,03
11-18-302-02014-282068,18,03
11-18-302-02014-282069,18,03
11-18-302-02014-282070,18,03
11-18-302-02014-282071,18,03
11-18-302-02014-282072,18,03
11-18-302-02014-282073,18,03
11-18-302-02014-282074,18,03
11-18-302-02014-282075,18,03
11-18-302-02014-282076,18,03
11-18-302-02014-282077,18,03
11-18-302-02014-282078,18,03
11-18-302-02014-282079,18,03
11-18-302-02014-282081,18,03
11-18-302-02014-282082,18,03
11-18-302-02014-282083,18,03
11-18-302-02014-282084,18,03
11-18-302-02014-282085,18,03
11-18-302-02014-282086,18,03
11-18-302-02014-282087,18,03
11-18-302-02014-282088,18,03
11-18-302-02014-282089,18,03
11-18-302-02014-282090,18,03
11-18-302-02014-282091,18,03
11-18-302-02014-282092,18,03
11-18-302-02014-282093,18,03
11-18-302-02014-282094,18,03
11-18-302-02014-282095,18,03
11-18-302-02014-282096,18,03
11-18-302-02014-282097,18,03
11-18-302-02014-282098,18,03
11-18-302-02014-282099,18,03
11-18-302-02014-282100,18,03
11-18-302-02014-282101,18,03
11-18-302-02014-282102,18,03
11-18-302-02014-282103,18,03
11-18-302-02014-282104,18,03
11-18-302-02014-282105,18,03
11-18-302-02014-282106,18,03
11-18-302-02014-282107,18,03
11-18-302-02014-282108,18,03
11-18-302-02014-282109,18,03
11-18-302-02014-282110,18,03
11-18-302-02014-282111,18,03
11-18-302-02014-282112,18,03
11-18-302-02014-282113,18,03
11-18-302-02014-282114,18,03
11-18-302-02014-282115,18,03
11-18-302-02014-282116,18,03
11-18-302-02014-282117,18,03
11-18-302-02014-282118,18,03
11-18-302-02014-282119,18,03
11-18-302-02014-282120,18,03
11-18-302-02014-282121,18,03
11-18-302-02014-282122,18,03
11-18-302-02014-282123,18,03
11-18-302-02014-282124,18,03
11-18-302-02014-282125,18,03
11-18-302-02014-282126,18,03
11-18-302-02014-282127,18,03
11-18-302-02014-282128,18,03
11-18-302-02014-282129,18,03
11-18-302-02014-282130,18,03
11-18-302-02014-282131,18,03
11-18-302-02014-282132,18,03
11-18-302-02014-282133,18,03
11-18-302-02014-282134,18,03
11-18-302-02014-282135,18,03
11-18-302-02014-282136,18,03
11-18-302-02014-282137,18,03
11-18-302-02014-282138,18,03
11-18-302-02014-282139,18,03
11-18-302-02014-282140,18,03
11-18-302-02014-282141,18,03
11-18-302-02014-282142,18,03
11-18-302-02014-282143,18,03
11-18-302-02014-282144,18,03
11-18-302-02014-282145,18,03
11-18-302-02014-282146,18,03
11-18-302-02014-282147,18,03
11-18-302-02014-282148,18,03
11-18-302-02014-282149,18,03
11-18-302-02014-282150,18,03
11-18-302-02014-282151,18,03
11-18-302-02014-282152,18,03
11-18-302-02014-282153,18,03
11-18-302-02014-282154,18,03
11-18-302-02014-282155,18,03
11-18-302-02014-282156,18,03
11-18-302-02014-282157,18,03
11-18-302-02014-282158,18,03
11-18-302-02014-282159,18,03
11-18-302-02014-282160,18,03
11-18-302-02014-282161,18,03
11-18-302-02014-282162,18,03
11-18-302-02014-282163,18,03
11-18-302-02014-282164,18,03
11-18-302-02014-282165,18,03
11-18-302-02014-282166,18,03
11-18-302-02014-282167,18,03
11-18-302-02014-282168,18,03
11-18-302-02014-282169,18,03
11-18-302-02014-282170,18,03
11-18-302-02014-282171,18,03
11-18-302-02014-282172,18,03
11-18-302-02014-282173,18,03
11-18-302-02014-282174,18,03
11-18-302-02014-282175,18,03
11-18-302-02014-282176,18,03
11-18-302-02014-282177,18,03
11-18-302-02014-282178,18,03
11-18-302-02014-282179,18,03
11-18-302-02014-282180,18,03
11-18-302-02014-282181,18,03
11-18-302-02014-282182,18,03
11-18-302-02014-282183,18,03
11-18-302-02014-282184,18,03
11-18-302-02014-282185,18,03
11-18-302-02014-282186,18,03
11-18-302-02014-282187,18,03
11-18-302-02014-282188,18,03
11-18-302-02014-282189,18,03
11-18-302-02014-282190,18,03
11-18-302-02014-282191,18,03
11-18-302-02014-282192,18,03
11-18-302-02014-282193,18,03
11-18-302-02014-282194,18,03
11-18-302-02014-282195,18,03
11-18-302-02014-282196,18,03
11-18-302-02014-282197,18,03
11-18-302-02014-282198,18,03
11-18-302-02014-282199,18,03
11-18-302-02014-282200,18,03
11-18-302-02014-282201,18,03
11-18-302-02014-282202,18,03
11-18-302-02014-282203,18,03
11-18-302-02014-282204,18,03
11-18-302-02014-282205,18,03
11-18-302-02014-282206,18,03
11-18-302-02014-282207,18,03
11-18-302-02014-282208,18,03
11-18-302-02014-282209,18,03
11-18-302-02014-282211,18,03
11-18-302-02014-282212,18,03
11-18-302-02014-282213,18,03
11-18-302-02014-282214,18,03
11-18-302-02014-282215,18,03
11-18-302-02014-282216,18,03
11-18-302-02014-282217,18,03
11-18-302-02014-282218,18,03
11-18-302-02014-282219,18,03
11-18-302-02014-282220,18,03
11-18-302-02014-282221,18,03
11-18-302-02014-282222,18,03
11-18-302-02014-282223,18,03
11-18-302-02014-282224,18,03
11-18-302-02014-282225,18,03
11-18-302-02014-282226,18,03
11-18-302-02014-282227,18,03
11-18-302-02014-282228,18,03
11-18-302-02014-282229,18,03
11-18-302-02014-282230,18,03
11-18-302-02014-282231,18,03
11-18-302-02014-282232,18,03
11-18-302-02014-282233,18,03
11-18-302-02014-282234,18,03
11-18-302-02014-282235,18,03
11-18-302-02014-282236,18,03
11-18-302-02014-282237,18,03
11-18-302-02014-282238,18,03
11-18-302-02014-282239,18,03
11-18-302-02014-282240,18,03
11-18-302-02014-282241,18,03
11-18-302-02014-282242,18,03
11-18-302-02014-282243,18,03
11-18-302-02014-282244,18,03
11-18-302-02014-282245,18,03
11-18-302-02014-282246,18,03
11-18-302-02014-282247,18,03
11-18-302-02014-282248,18,03
11-18-302-02014-282249,18,03
11-18-302-02014-801554,18,03
11-18-302-02015-282250,18,03
11-18-302-02015-282251,18,03
11-18-302-02015-282252,18,03
11-18-302-02015-282253,18,03
11-18-302-02015-282254,18,03
11-18-302-02015-282255,18,03
11-18-302-02015-282256,18,03
11-18-302-02015-282257,18,03
11-18-302-02015-282258,18,03
11-18-302-02015-282259,18,03
11-18-302-02015-282260,18,03
11-18-302-02015-282261,18,03
11-18-302-02015-282262,18,03
11-18-302-02015-282263,18,03
11-18-302-02015-282264,18,03
11-18-302-02015-282265,18,03
11-18-302-02015-282266,18,03
11-18-302-02015-282267,18,03
11-18-302-02015-282268,18,03
11-18-302-02015-282269,18,03
11-18-302-02015-282270,18,03
11-18-302-02015-282271,18,03
11-18-302-02015-282272,18,03
11-18-302-02015-282273,18,03
11-18-302-02015-282274,18,03
11-18-302-02015-282275,18,03
11-18-302-02015-282276,18,03
11-18-302-02015-282277,18,03
11-18-302-02015-282278,18,03
11-18-302-02015-282279,18,03
11-18-302-02015-282280,18,03
11-18-302-02015-282281,18,03
11-18-302-02015-282282,18,03
11-18-302-02015-282283,18,03
11-18-302-02015-282284,18,03
11-18-302-02015-282285,18,03
11-18-302-02015-282286,18,03
11-18-302-02015-282287,18,03
11-18-302-02015-282288,18,03
11-18-302-02015-282289,18,03
11-18-302-02015-282290,18,03
11-18-302-02015-282291,18,03
11-18-302-02015-282292,18,03
11-18-302-02015-282293,18,03
11-18-302-02015-282294,18,03
11-18-302-02015-282295,18,03
11-18-302-02015-282296,18,03
11-18-302-02015-282297,18,03
11-18-302-02015-282298,18,03
11-18-302-02015-282299,18,03
11-18-302-02015-282300,18,03
11-18-302-02015-282301,18,03
11-18-302-02015-282302,18,03
11-18-302-02015-282303,18,03
11-18-302-02015-282304,18,03
11-18-302-02015-282305,18,03
11-18-302-02015-282306,18,03
11-18-302-02015-282307,18,03
11-18-302-02015-282308,18,03
11-18-302-02015-282309,18,03
11-18-302-02015-282310,18,03
11-18-302-02015-282311,18,03
11-18-302-02015-282312,18,03
11-18-302-02015-282313,18,03
11-18-302-02015-282314,18,03
11-18-302-02015-282315,18,03
11-18-302-02015-282316,18,03
11-18-302-02015-282317,18,03
11-18-302-02015-282318,18,03
11-18-302-02015-282319,18,03
11-18-302-02015-282320,18,03
11-18-302-02015-282321,18,03
11-18-302-02015-282322,18,03
11-18-302-02015-282323,18,03
11-18-302-02015-282324,18,03
11-18-302-02015-282325,18,03
11-18-302-02015-282326,18,03
11-18-302-02015-282327,18,03
11-18-302-02015-282328,18,03
11-18-302-02015-282329,18,03
11-18-302-02015-282330,18,03
11-18-302-02015-282331,18,03
11-18-302-02015-282332,18,03
11-18-302-02015-282333,18,03
11-18-302-02015-282334,18,03
11-18-302-02015-282335,18,03
11-18-302-02015-282336,18,03
11-18-302-02015-282337,18,03
11-18-302-02015-282338,18,03
11-18-302-02015-282339,18,03
11-18-302-02015-282341,18,03
11-18-302-02015-282342,18,03
11-18-302-02015-282343,18,03
11-18-302-02015-282344,18,03
11-18-302-02015-282345,18,03
11-18-302-02015-282346,18,03
11-18-302-02015-282347,18,03
11-18-302-02015-282348,18,03
11-18-302-02015-282349,18,03
11-18-302-02015-282350,18,03
11-18-302-02015-282351,18,03
11-18-302-02015-282352,18,03
11-18-302-02015-282353,18,03
11-18-302-02015-282354,18,03
11-18-302-02015-282355,18,03
11-18-302-02015-282356,18,03
11-18-302-02015-282357,18,03
11-18-302-02015-282358,18,03
11-18-302-02015-282359,18,03
11-18-302-02015-282360,18,03
11-18-302-02015-282361,18,03
11-18-302-02015-282362,18,03
11-18-302-02015-282363,18,03
11-18-302-02015-282364,18,03
11-18-302-02015-282365,18,03
11-18-302-02015-282366,18,03
11-18-302-02015-282367,18,03
11-18-302-02015-282368,18,03
11-18-302-02015-282369,18,03
11-18-302-02015-282370,18,03
11-18-302-02015-282371,18,03
11-18-302-02015-282372,18,03
11-18-302-02015-282373,18,03
11-18-302-02015-282374,18,03
11-18-302-02015-282375,18,03
11-18-302-02015-282376,18,03
11-18-302-02015-282377,18,03
11-18-302-02015-282378,18,03
11-18-302-02015-282379,18,03
11-18-302-02015-282380,18,03
11-18-302-02015-282381,18,03
11-18-302-02015-282382,18,03
11-18-302-02015-282383,18,03
11-18-302-02015-282384,18,03
11-18-302-02015-282385,18,03
11-18-302-02015-282386,18,03
11-18-302-02015-282387,18,03
11-18-302-02015-282388,18,03
11-18-302-02015-282389,18,03
11-18-302-02015-282390,18,03
11-18-302-02015-282391,18,03
11-18-302-02015-282392,18,03
11-18-302-02015-282393,18,03
11-18-302-02015-282394,18,03
11-18-302-02015-282395,18,03
11-18-302-02015-282396,18,03
11-18-302-02015-282397,18,03
11-18-302-02015-282398,18,03
11-18-302-02015-282399,18,03
11-18-302-02015-282400,18,03
11-18-302-02015-282401,18,03
11-18-302-02015-282402,18,03
11-18-302-02015-282403,18,03
11-18-302-02015-282404,18,03
11-18-302-02015-282405,18,03
11-18-302-02016-282406,18,03
11-18-302-02016-282407,18,03
11-18-302-02016-282408,18,03
11-18-302-02016-282409,18,03
11-18-302-02016-282410,18,03
11-18-302-02016-282411,18,03
11-18-302-02016-282412,18,03
11-18-302-02016-282413,18,03
11-18-302-02016-282414,18,03
11-18-302-02016-282415,18,03
11-18-302-02016-282416,18,03
11-18-302-02016-282417,18,03
11-18-302-02016-282418,18,03
11-18-302-02016-282419,18,03
11-18-302-02016-282420,18,03
11-18-302-02016-282421,18,03
11-18-302-02016-282422,18,03
11-18-302-02016-282423,18,03
11-18-302-02016-282424,18,03
11-18-302-02016-282425,18,03
11-18-302-02016-282426,18,03
11-18-302-02016-282427,18,03
11-18-302-02016-282428,18,03
11-18-302-02016-282429,18,03
11-18-302-02016-282430,18,03
11-18-302-02016-282431,18,03
11-18-302-02016-282432,18,03
11-18-302-02016-282433,18,03
11-18-302-02016-282434,18,03
11-18-302-02016-282435,18,03
11-18-302-02016-282436,18,03
11-18-302-02016-282437,18,03
11-18-302-02016-282438,18,03
11-18-302-02016-282439,18,03
11-18-302-02016-282440,18,03
11-18-302-02016-282441,18,03
11-18-302-02016-282442,18,03
11-18-302-02016-282443,18,03
11-18-302-02016-282444,18,03
11-18-302-02016-282445,18,03
11-18-302-02016-282446,18,03
11-18-302-02016-282447,18,03
11-18-302-02016-282448,18,03
11-18-302-02016-282449,18,03
11-18-302-02016-282450,18,03
11-18-302-02016-282451,18,03
11-18-302-02016-282452,18,03
11-18-302-02016-282453,18,03
11-18-302-02016-282454,18,03
11-18-302-02016-282455,18,03
11-18-302-02016-282456,18,03
11-18-302-02016-282457,18,03
11-18-302-02016-282458,18,03
11-18-302-02016-282459,18,03
11-18-302-02016-282460,18,03
11-18-302-02016-282461,18,03
11-18-302-02016-282462,18,03
11-18-302-02016-282463,18,03
11-18-302-02016-282464,18,03
11-18-302-02016-282465,18,03
11-18-302-02016-282466,18,03
11-18-302-02016-282467,18,03
11-18-302-02016-282468,18,03
11-18-302-02016-282469,18,03
11-18-302-02016-282470,18,03
11-18-302-02016-282471,18,03
11-18-302-02016-282472,18,03
11-18-302-02017-282473,18,03
11-18-302-02017-282474,18,03
11-18-302-02017-282475,18,03
11-18-302-02017-282476,18,03
11-18-302-02017-282477,18,03
11-18-302-02017-282478,18,03
11-18-302-02017-282479,18,03
11-18-302-02017-282480,18,03
11-18-302-02017-282481,18,03
11-18-302-02017-282482,18,03
11-18-302-02017-282483,18,03
11-18-302-02017-282484,18,03
11-18-302-02017-282485,18,03
11-18-302-02017-282486,18,03
11-18-302-02017-282487,18,03
11-18-302-02017-282488,18,03
11-18-302-02017-282489,18,03
11-18-302-02017-282490,18,03
11-18-302-02017-282491,18,03
11-18-302-02017-282492,18,03
11-18-302-02017-282493,18,03
11-18-302-02017-282494,18,03
11-18-302-02017-282495,18,03
11-18-302-02017-282496,18,03
11-18-302-02017-282497,18,03
11-18-302-02017-282498,18,03
11-18-302-02017-282499,18,03
11-18-302-02017-282500,18,03
11-18-302-02017-282501,18,03
11-18-302-02017-282502,18,03
11-18-302-02017-282503,18,03
11-18-302-02017-282504,18,03
11-18-302-02017-282505,18,03
11-18-302-02017-282506,18,03
11-18-302-02017-282507,18,03
11-18-302-02017-282508,18,03
11-18-302-02017-282509,18,03
11-18-302-02017-282510,18,03
11-18-302-02017-282511,18,03
11-18-302-02017-282512,18,03
11-18-302-02017-282513,18,03
11-18-302-02017-282514,18,03
11-18-302-02017-282515,18,03
11-18-302-02017-282516,18,03
11-18-302-02017-282517,18,03
11-18-302-02017-282518,18,03
11-18-302-02017-282519,18,03
11-18-302-02017-282520,18,03
11-18-302-02017-282521,18,03
11-18-302-02017-282522,18,03
11-18-302-02017-282523,18,03
11-18-302-02017-282524,18,03
11-18-302-02017-282525,18,03
11-18-302-02017-282526,18,03
11-18-302-02017-282527,18,03
11-18-302-02017-282528,18,03
11-18-302-02017-282529,18,03
11-18-302-02017-282530,18,03
11-18-302-02017-282531,18,03
11-18-302-02017-282532,18,03
11-18-302-02017-282533,18,03
11-18-302-02017-282534,18,03
11-18-302-02017-282535,18,03
11-18-302-02017-282536,18,03
11-18-302-02017-282537,18,03
11-18-302-02017-282538,18,03
11-18-302-02017-282539,18,03
