shrid2,pc91_state_id,pc91_district_id,pc91_town_id,pc91_land_area,pc91_pca_tot_p
11-18-309-02061-801583,04,18,101000,33.27,73918.0
11-18-309-02062-291062,04,18,201000,10.19,16796.0
11-18-309-02062-801584,04,18,200001,10.19,19137.0
11-18-309-02062-801585,04,18,103000,3.5,21709.0
11-18-310-02064-291355,04,17,300200,0.63,5540.0
11-18-310-02064-801586,04,17,300100,15.5,120127.0
11-18-310-02065-801587,04,17,100000,9.38,6104.0
11-18-310-02066-291703,04,17,102000,5.48,17017.0
11-18-310-02069-292421,04,17,103000,5.22,19740.0
11-18-310-02069-801588,04,17,101000,5.34,15052.0
11-18-311-02071-801589,04,16,101000,10.95,37326.0
11-18-311-02072-801590,04,16,100000,1.6,3583.0
11-18-311-02073-801591,04,16,102000,8.0,8395.0
11-18-311-02074-801593,04,16,103000,8.0,12398.0
11-18-311-02075-801594,04,16,104000,1.6,3987.0
11-18-312-02078-801595,04,15,300101,59.64,105364.0
11-18-312-02081-801598,04,15,100000,1.0,21002.0
11-18-313-02082-801599,04,14,101000,6.0,6996.0
11-18-313-02084-801600,04,14,102000,4.92,12994.0
11-18-313-02085-801601,04,14,100000,7.32,28848.0
11-18-314-02088-801604,04,19,104000,10.0,3761.0
11-18-314-02088-801605,04,19,105000,4.0,8298.0
11-18-314-02089-801606,04,19,100000,16.48,39547.0
11-18-314-02089-801607,04,19,103000,3.0,11025.0
11-18-314-02090-801608,04,19,101000,1.51,3726.0
11-18-314-02090-801609,04,19,102000,2.0,4109.0
11-18-315-02093-801611,04,20,100000,12.79,26370.0
11-18-315-02094-801612,04,20,101000,3.0,2217.0
11-18-315-02095-801613,04,20,102000,2.0,5899.0
11-18-316-02097-801614,04,23,300000,15.75,115483.0
11-18-316-02100-801615,04,23,100000,0.33,3741.0
11-18-317-02101-801616,04,21,100000,6.09,43883.0
11-18-317-02102-300230,04,21,201000,1.2,7957.0
11-18-317-02102-801617,04,21,200001,4.9,8541.0
11-18-318-02107-801618,04,22,100000,4.55,25479.0
11-18-318-02108-801619,04,22,101000,4.2,8659.0
11-18-319-02110-301325,04,03,201000,3.0,13252.0
11-18-319-02110-801620,04,03,200001,4.35,35655.0
11-18-319-02111-301461,04,03,101000,1.55,1932.0
11-18-319-02112-801621,04,03,100000,4.74,11697.0
11-18-320-02004-801622,04,02,102000,4.96,11138.0
11-18-320-02115-801623,04,03,102000,3.0,11318.0
11-18-321-02116-801624,04,07,100000,9.25,20712.0
11-18-321-02119-302704,04,07,102000,5.0,14310.0
11-18-321-02119-302706,04,07,101000,4.0,12810.0
11-18-321-02125-801625,04,07,105000,1.03,4684.0
11-18-322-02126-303429,04,07,104000,15.0,5772.0
11-18-322-02126-801626,04,07,103000,8.0,12585.0
11-18-322-02129-801627,04,07,300000,216.79,584342.0
11-18-323-02132-801628,04,06,100000,1.4,4292.0
11-18-323-02136-801629,04,06,101000,12.5,19183.0
11-18-325-02148-801630,04,08,101000,4.62,20747.0
11-18-325-02149-801631,04,08,102000,2.36,15342.0
11-18-326-02151-801632,04,08,100000,3.19,15809.0
11-18-326-02152-801633,04,08,103000,4.69,12086.0
11-19-327-02161-306489,26,03,104000,17.99,13572.0
11-19-327-02162-306564,26,03,107000,2.51,4703.0
11-19-327-02163-306662,26,03,106000,1.63,12064.0
11-19-327-99999-801634,26,03,100000,10.57,73062.0
11-19-327-99999-801635,26,03,101000,8.68,38832.0
11-19-327-99999-801636,26,03,103000,6.5,7022.0
11-19-327-99999-801637,26,03,105000,5.05,26758.0
11-19-327-99999-801638,26,03,300000,15.54,216950.0
11-19-328-02166-306882,26,02,310000,45.86,147217.0
11-19-328-02167-306988,26,02,102000,9.27,9907.0
11-19-328-02171-307150,26,02,106000,6.68,12170.0
11-19-328-02172-307206,26,02,107000,3.51,9092.0
11-19-328-02173-307254,26,02,300400,6.32,10871.0
11-19-328-02173-307255,26,02,300300,1.44,6009.0
11-19-328-02173-307256,26,02,300200,7.2,16322.0
11-19-328-02175-307402,26,02,105000,4.92,15536.0
11-19-328-02176-307507,26,02,103000,2.96,7725.0
11-19-328-02177-307525,26,02,200001,18.57,12853.0
11-19-328-02177-307593,26,02,201000,12.38,21430.0
11-19-328-99999-801639,26,02,101000,2.56,20395.0
11-19-328-99999-801640,26,02,100000,10.08,68732.0
11-19-328-99999-801641,26,02,104000,14.55,30375.0
11-19-328-99999-801642,26,02,300101,10.89,69613.0
11-19-329-02183-308211,26,01,201000,3.8,6269.0
11-19-329-02183-308212,26,01,202000,5.1,15336.0
11-19-329-02187-308587,26,01,211000,1.46,6151.0
11-19-329-99999-801643,26,01,100000,1.45,10870.0
11-19-329-99999-801644,26,01,101000,3.88,8205.0
11-19-329-99999-801645,26,01,102000,1.89,17336.0
11-19-329-99999-801646,26,01,200001,8.29,71215.0
11-19-329-99999-801647,26,01,103000,0.88,16418.0
11-19-329-99999-801648,26,01,210001,3.26,17697.0
11-19-330-02196-309799,26,04,310200,3.9,8221.0
11-19-330-99999-801649,26,04,100000,13.99,45240.0
11-19-330-99999-801650,26,04,101000,2.12,10652.0
11-19-330-99999-801651,26,04,310100,10.64,151045.0
11-19-330-99999-801652,26,04,102000,8.99,37817.0
11-19-331-02203-311005,26,04,104000,3.7,6823.0
11-19-331-99999-801653,26,04,103000,8.99,31177.0
11-19-331-99999-801654,26,04,300101,8.32,126225.0
11-19-332-99999-801655,26,05,300100,3.24,13021.0
11-19-332-99999-801656,26,05,300300,13.63,139204.0
11-19-333-02223-313830,26,06,100000,3.7,21485.0
11-19-333-02224-313875,26,06,102000,1.15,7358.0
11-19-333-02224-313876,26,06,103000,3.31,9703.0
11-19-333-02224-313877,26,06,104000,0.63,5576.0
11-19-333-02226-313979,26,06,203000,0.71,7194.0
11-19-333-02226-313981,26,06,200001,2.77,25861.0
11-19-333-02226-313984,26,06,202000,2.72,7828.0
11-19-333-02226-313985,26,06,201000,7.72,23359.0
11-19-333-02228-314139,26,06,106000,1.57,13610.0
11-19-333-02229-314224,26,06,107000,5.85,24469.0
11-19-333-02241-315444,26,06,300200,2.78,8753.0
11-19-333-99999-801657,26,06,101000,7.77,33191.0
11-19-333-99999-801658,26,06,105000,7.77,55981.0
11-19-333-99999-801659,26,06,109000,11.66,42104.0
11-19-333-99999-801660,26,06,108000,12.95,30327.0
11-19-333-99999-801661,26,06,110000,12.95,39652.0
11-19-333-99999-801662,26,06,300101,16.67,117647.0
11-19-333-99999-801663,26,06,111000,3.98,20249.0
11-19-334-02266-318173,26,17,102000,1.31,1399.0
11-19-334-99999-801665,26,17,101000,5.1,43275.0
11-19-334-99999-801666,26,17,104000,9.48,54298.0
11-19-334-99999-801667,26,17,105000,7.88,30024.0
11-19-334-99999-801668,26,17,103000,16.83,26983.0
11-19-334-99999-801669,26,17,106000,13.13,52760.0
11-19-335-02268-318539,26,16,200001,19.65,47186.0
11-19-335-02268-318540,26,16,201001,4.37,18503.0
11-19-335-02269-318575,26,16,310600,2.6,4656.0
11-19-335-02269-318575,26,16,311000,3.86,12569.0
11-19-335-02269-318575,26,16,310300,39.79,86832.0
11-19-335-02269-318575,26,16,310400,65.79,174933.0
11-19-335-02269-318589,26,16,310701,6.74,11278.0
11-19-335-02270-318640,26,16,300200,7.95,12872.0
11-19-335-02270-318641,26,16,300100,4.49,8260.0
11-19-335-02271-318655,26,16,210001,1.38,4553.0
11-19-335-02271-318656,26,16,211000,1.18,5029.0
11-19-335-02271-318660,26,16,212000,3.93,7646.0
11-19-335-02271-318661,26,16,320800,2.12,8314.0
11-19-335-02271-318662,26,16,320700,3.01,7657.0
11-19-335-02271-318666,26,16,321000,0.87,4776.0
11-19-335-02271-318667,26,16,321100,1.67,5576.0
11-19-335-02272-318682,26,16,300800,7.49,15939.0
11-19-335-02272-318684,26,16,300900,7.33,18424.0
11-19-335-02272-318686,26,16,301600,7.81,9194.0
11-19-335-02272-318688,26,16,300301,11.92,19398.0
11-19-335-02272-318689,26,16,301300,2.5,5784.0
11-19-335-02272-318690,26,16,300500,2.83,4925.0
11-19-335-02272-318691,26,16,300400,3.64,8742.0
11-19-335-02272-318693,26,16,300600,2.77,16288.0
11-19-335-02272-318694,26,16,300700,1.95,8713.0
11-19-335-02273-318683,26,16,301000,1.78,11516.0
11-19-335-02273-318687,26,16,301501,9.82,14007.0
11-19-335-02273-318712,26,16,220001,7.95,10372.0
11-19-335-02273-318713,26,16,221000,2.42,8957.0
11-19-335-02273-318715,26,16,301100,7.11,11543.0
11-19-335-02273-318719,26,16,301201,8.95,16748.0
11-19-335-02273-318720,26,16,301401,5.44,23468.0
11-19-335-02274-318772,26,16,231000,3.87,5771.0
11-19-335-02274-318773,26,16,230001,2.2,5016.0
11-19-335-02274-318776,26,16,301700,5.43,5849.0
11-19-335-02283-319518,26,16,310900,4.12,17567.0
11-19-335-02287-319950,26,16,103000,4.57,9577.0
11-19-335-02293-320495,26,16,109000,2.6,7473.0
11-19-335-99999-801670,26,16,310100,32.57,108518.0
11-19-335-99999-801671,26,16,310500,25.02,262188.0
11-19-335-99999-801672,26,16,311101,9.72,23368.0
11-19-335-99999-801673,26,16,321201,6.45,65517.0
11-19-335-99999-801674,26,16,330000,154.2,425836.0
11-19-335-99999-801675,26,16,106000,8.53,55541.0
11-19-335-99999-801676,26,16,107000,10.36,20349.0
11-19-335-99999-801677,26,16,104000,21.15,26995.0
11-19-335-99999-801678,26,16,340000,23.04,245079.0
11-19-335-99999-801679,26,16,108000,6.47,47229.0
11-19-335-99999-801680,26,16,105000,6.06,20690.0
11-19-336-02304-321527,26,07,210001,3.93,17035.0
11-19-336-02304-321528,26,07,211000,2.52,6943.0
11-19-336-02306-321657,26,07,100000,2.48,5033.0
11-19-336-02307-321682,26,07,310500,2.7,12342.0
11-19-336-02307-321683,26,07,310300,2.12,6415.0
11-19-336-02307-321684,26,07,310200,0.37,4582.0
11-19-336-02307-321685,26,07,310401,1.43,7529.0
11-19-336-02310-321911,26,07,101000,3.6,16898.0
11-19-336-02311-321983,26,07,200001,15.02,39406.0
11-19-336-02312-322048,26,07,330100,2.94,17130.0
11-19-336-02312-322052,26,07,102000,1.93,5936.0
11-19-336-02313-322166,26,07,330300,3.12,6651.0
11-19-336-02314-322318,26,07,105000,2.56,6607.0
11-19-336-02314-322324,26,07,104000,3.3,9763.0
11-19-336-02315-322410,26,07,106000,9.13,7810.0
11-19-336-02315-322413,26,07,107000,1.78,5004.0
11-19-336-99999-801681,26,07,310100,11.66,125037.0
11-19-336-99999-801682,26,07,300000,15.96,121110.0
11-19-336-99999-801683,26,07,320000,24.6,109956.0
11-19-336-99999-801684,26,07,201000,21.83,32787.0
11-19-336-99999-801685,26,07,202000,5.52,20015.0
11-19-336-99999-801686,26,07,330201,12.02,71929.0
11-19-336-99999-801688,26,07,103000,15.54,74769.0
11-19-336-99999-801689,26,07,500101,23.3,57648.0
11-19-336-99999-801690,26,07,500200,30.0,52158.0
11-19-337-02318-322774,26,08,101000,0.77,6244.0
11-19-337-02319-322844,26,08,105000,1.59,3814.0
11-19-337-02320-322901,26,08,202000,1.7,8477.0
11-19-337-02320-322902,26,08,201000,1.63,5955.0
11-19-337-02323-323098,26,08,511600,1.64,10544.0
11-19-337-02323-323111,26,08,511900,1.08,6939.0
11-19-337-02323-323113,26,08,511700,1.83,9548.0
11-19-337-02323-323115,26,08,512100,2.31,10440.0
11-19-337-02324-323139,26,08,513100,1.1,11798.0
11-19-337-02324-323141,26,08,512900,1.0,9726.0
11-19-337-02325-323220,26,08,103000,3.29,15913.0
11-19-337-99999-801691,26,08,100000,15.57,79571.0
11-19-337-99999-801692,26,08,511001,10.1,117539.0
11-19-337-99999-801693,26,08,510901,12.72,111602.0
11-19-337-99999-801694,26,08,511100,4.35,132701.0
11-19-337-99999-801695,26,08,511301,15.85,315976.0
11-19-337-99999-801696,26,08,200001,10.36,35939.0
11-19-337-99999-801697,26,08,310100,18.44,100223.0
11-19-337-99999-801698,26,08,310200,18.44,96747.0
11-19-337-99999-801699,26,08,512000,6.48,80918.0
11-19-337-99999-801700,26,08,512200,8.42,100606.0
11-19-337-99999-801701,26,08,512300,3.68,19931.0
11-19-337-99999-801702,26,08,512401,13.63,142557.0
11-19-337-99999-801703,26,08,512500,3.24,114085.0
11-19-337-99999-801704,26,08,512600,6.87,88358.0
11-19-337-99999-801705,26,08,512700,19.4,275990.0
11-19-337-99999-801706,26,08,106000,22.43,41762.0
11-19-337-99999-801707,26,08,510601,20.77,107537.0
11-19-337-99999-801708,26,08,510700,9.71,69252.0
11-19-337-99999-801709,26,08,512800,17.17,63795.0
11-19-337-99999-801710,26,08,513900,19.42,149965.0
11-19-337-99999-801711,26,08,513200,10.96,266889.0
11-19-337-99999-801712,26,08,513300,7.12,224821.0
11-19-337-99999-801713,26,08,514300,3.11,40961.0
11-19-337-99999-801714,26,08,513400,10.69,232811.0
11-19-337-99999-801716,26,08,514400,20.34,100048.0
11-19-337-99999-801718,26,08,300000,22.01,101409.0
11-19-337-99999-801719,26,08,107000,15.54,30421.0
11-19-338-02344-324900,26,12,101000,3.75,24207.0
11-19-338-02345-325036,26,12,102000,2.69,6435.0
11-19-338-02345-325037,26,12,103000,3.12,6431.0
11-19-338-02346-325093,26,12,550100,2.03,12089.0
11-19-338-02346-325094,26,12,550200,1.57,6780.0
11-19-338-02346-325097,26,12,550500,0.73,5196.0
11-19-338-02346-325098,26,12,550601,2.21,7433.0
11-19-338-02346-325100,26,12,550700,3.79,12520.0
11-19-338-02346-325103,26,12,551000,2.46,8151.0
11-19-338-02349-325556,26,12,106101,8.18,19726.0
11-19-338-02350-325577,26,12,551800,3.98,7165.0
11-19-338-02350-325581,26,12,551900,2.54,25241.0
11-19-338-02350-325583,26,12,552400,1.6,4291.0
11-19-338-02350-325584,26,08,510200,0.85,8298.0
11-19-338-02352-325661,26,12,210001,1.1,5417.0
11-19-338-02352-325665,26,12,211000,1.18,5674.0
11-19-338-02352-325666,26,12,212000,2.12,8736.0
11-19-338-02352-325673,26,12,105000,1.22,5421.0
11-19-338-02352-325675,26,08,510100,9.12,37589.0
11-19-338-99999-801720,26,12,550401,10.94,94698.0
11-19-338-99999-801721,26,12,550901,17.28,160976.0
11-19-338-99999-801722,26,12,551400,9.66,120378.0
11-19-338-99999-801723,26,12,104000,3.9,22632.0
11-19-338-99999-801724,26,12,100000,19.04,45211.0
11-19-338-99999-801725,26,12,551200,6.48,72474.0
11-19-338-99999-801726,26,12,551300,6.47,101067.0
11-19-338-99999-801727,26,12,551500,9.06,90081.0
11-19-338-99999-801728,26,12,551600,5.88,137028.0
11-19-338-99999-801729,26,12,551700,6.48,102815.0
11-19-338-99999-801730,26,12,552000,4.33,62200.0
11-19-338-99999-801731,26,12,200001,2.14,15166.0
11-19-338-99999-801731,26,12,201000,3.98,11378.0
11-19-338-99999-801732,26,12,552100,7.25,101268.0
11-19-339-02363-327362,26,14,100000,7.25,9554.0
11-19-339-02363-327363,26,14,101000,1.52,4745.0
11-19-339-02365-327598,26,14,105000,8.73,9270.0
11-19-339-02373-329104,26,14,102000,7.51,13265.0
11-19-339-99999-801733,26,14,300000,19.06,114876.0
11-19-339-99999-801734,26,14,104000,11.65,24640.0
11-19-339-99999-801735,26,14,103000,22.01,56128.0
11-19-340-02380-330145,26,15,210001,4.95,4306.0
11-19-340-02380-330148,26,15,103000,2.87,6512.0
11-19-340-02381-330256,26,15,211000,2.88,5236.0
11-19-340-02382-330359,26,15,200001,8.64,18207.0
11-19-340-02383-330484,26,07,330400,4.12,8970.0
11-19-340-02383-330484,26,15,105000,1.42,5713.0
11-19-340-02385-330800,26,15,201000,8.79,22118.0
11-19-340-02393-331744,26,15,101000,9.51,19124.0
11-19-340-99999-801736,26,15,100000,3.88,17217.0
11-19-340-99999-801737,26,15,104000,12.95,19187.0
11-19-340-99999-801738,26,15,102000,13.9,92386.0
11-19-341-02400-332696,26,11,101000,4.43,13481.0
11-19-341-02402-332812,26,11,201000,3.83,13961.0
11-19-341-02402-332813,26,11,200001,4.3,9910.0
11-19-341-02402-332815,26,11,203000,1.24,5307.0
11-19-341-02402-332817,26,11,202000,1.71,5429.0
11-19-341-02402-332818,26,11,541300,1.46,6309.0
11-19-341-02402-332820,26,11,541400,1.14,7664.0
11-19-341-02402-332821,26,11,540700,3.59,32040.0
11-19-341-02402-332822,26,11,540800,3.47,17549.0
11-19-341-02402-332823,26,11,541200,2.18,6450.0
11-19-341-02402-332824,26,11,541000,2.4,7182.0
11-19-341-02402-332829,26,11,541100,4.64,18692.0
11-19-341-02402-332831,26,11,540900,2.12,11676.0
11-19-341-02403-332834,26,11,540300,4.59,10205.0
11-19-341-02403-332836,26,11,540200,11.68,73322.0
11-19-341-02403-332837,26,11,540500,3.72,17360.0
11-19-341-02403-332838,26,11,540400,3.52,6888.0
11-19-341-02404-332855,26,11,103000,3.22,16963.0
11-19-341-02404-332857,26,11,541600,1.8,7354.0
11-19-341-02404-332858,26,11,541700,0.52,5476.0
11-19-341-02404-332859,26,11,542200,2.43,14096.0
11-19-341-02404-332861,26,11,542001,1.9,17901.0
11-19-341-02404-332862,26,11,541800,2.33,9223.0
11-19-341-02404-332865,26,11,541900,1.52,7410.0
11-19-341-02404-332866,26,11,542100,0.61,4922.0
11-19-341-02404-332867,26,11,542301,2.42,12352.0
11-19-341-02404-332868,26,11,542400,1.54,11788.0
11-19-341-02404-332869,26,11,542500,0.52,13883.0
11-19-341-02404-332870,26,11,542600,2.82,20860.0
11-19-341-02404-332873,26,11,542700,2.41,17367.0
11-19-341-02404-332874,26,11,542801,4.84,21112.0
11-19-341-02404-332875,26,11,541500,1.29,5089.0
11-19-341-02404-332877,26,11,542900,2.15,9566.0
11-19-341-02405-332903,26,11,210001,3.13,8225.0
11-19-341-02405-332905,26,11,100000,1.93,10114.0
11-19-341-02405-332910,26,11,220001,4.51,18478.0
11-19-341-02405-332911,26,05,100000,1.83,9373.0
11-19-341-02405-332911,26,11,211000,2.73,6609.0
11-19-341-02406-332939,26,11,221000,2.62,6008.0
11-19-341-02406-332940,26,11,543200,1.14,6036.0
11-19-341-02408-333068,26,11,230001,1.48,7147.0
11-19-341-02408-333069,26,11,231000,1.84,7349.0
11-19-341-02409-333113,26,11,102000,4.02,5982.0
11-19-341-99999-801739,26,11,540100,11.81,184474.0
11-19-341-99999-801740,26,11,540600,51.74,950435.0
11-19-341-99999-801740,26,11,543101,2.48,14766.0
11-19-341-99999-801741,26,11,543000,30.48,155172.0
11-19-342-99999-801742,26,10,530100,185.39,4399819.0
11-19-343-02412-333296,26,09,521200,5.66,16247.0
11-19-343-02413-333317,26,09,521600,5.32,17547.0
11-19-343-02413-333323,26,09,200101,6.56,24465.0
11-19-343-02414-333385,26,09,201000,1.59,8328.0
11-19-343-02414-333386,26,09,202000,3.26,8699.0
11-19-343-02414-333387,26,09,204001,5.26,12994.0
11-19-343-02414-333388,26,09,203000,4.42,10996.0
11-19-343-02415-333477,26,09,210001,1.81,4766.0
11-19-343-02415-333478,26,09,211000,1.8,9262.0
11-19-343-02416-333522,26,09,520201,1.12,9480.0
11-19-343-02416-333540,26,09,212000,1.53,6009.0
11-19-343-02418-333683,26,09,520400,0.74,9824.0
11-19-343-02422-334013,26,09,102000,2.18,7180.0
11-19-343-02423-334054,26,09,100000,3.13,7658.0
11-19-343-02431-334905,26,09,522100,2.0,12937.0
11-19-343-99999-801743,26,09,520700,1.68,7831.0
11-19-343-99999-801744,26,09,521501,10.05,77575.0
11-19-343-99999-801745,26,09,521800,2.86,10112.0
11-19-343-99999-801747,26,09,101000,9.07,37659.0
11-19-343-99999-801748,26,09,105000,10.36,30266.0
11-19-343-99999-801749,26,09,104000,5.18,20217.0
11-19-344-02444-337141,26,13,200001,10.7,15320.0
11-19-344-02444-337142,26,13,201000,6.76,11517.0
11-19-344-02460-341706,26,13,320200,32.37,84252.0
11-19-344-02460-341707,26,13,320300,2.17,2601.0
11-19-344-02462-342538,26,13,101000,4.66,10305.0
11-19-344-02465-343469,26,08,102000,2.74,7388.0
11-19-344-99999-801750,26,13,104000,10.36,14904.0
11-19-344-99999-801751,26,13,103000,11.65,12199.0
11-19-344-99999-801752,26,13,102000,16.58,16804.0
11-19-344-99999-801753,26,13,105000,10.36,10314.0
11-19-344-99999-801754,26,13,106000,10.36,43770.0
11-19-344-99999-801755,26,13,300000,14.78,125498.0
11-19-344-99999-801756,26,13,100000,17.04,42094.0
11-19-344-99999-801757,26,13,320100,90.65,177989.0
11-19-345-02471-344458,26,13,211000,3.68,3926.0
11-19-345-02471-344458,26,13,210001,6.07,21405.0
11-19-345-02471-344459,26,13,212000,4.52,10866.0
