shrid2,pc01_state_id,pc01_district_id,pc01_subdistrict_id,pc01_town_id,pc01_land_area,pc01_pca_tot_p
11-33-602-05694-803315,33,01,0002,40103000,9.63,24309.0
11-33-602-05694-803316,33,01,0002,40102000,7.56,12614.0
11-33-602-05694-803317,33,01,0002,40104000,8.62,23742.0
11-33-602-05695-803318,33,01,0003,40107000,8.0,10626.0
11-33-602-05696-803319,33,01,0004,40108000,12.42,38314.0
11-33-602-05697-628979,33,01,0005,40111000,1.8,9384.0
11-33-602-05697-803320,33,01,0005,40109000,7.7,8654.0
11-33-602-05697-803321,33,01,0005,40110000,8.86,18715.0
11-33-602-05698-629121,33,01,0006,40113000,7.5,17076.0
11-33-602-05698-803322,33,01,0006,40112000,14.78,45732.0
11-33-602-05699-803323,33,01,0007,40115000,65.0,229403.0
11-33-602-05699-803324,33,01,0007,40114000,11.0,29332.0
11-33-602-05699-803325,33,01,0007,40116000,18.6,32221.0
11-33-602-05699-803326,33,01,0007,40118000,6.0,16291.0
11-33-602-05699-803327,33,01,0007,40117000,15.55,42604.0
11-33-602-05700-629173,33,01,0008,40127000,2.65,39826.0
11-33-602-05700-629175,33,01,0008,40130000,3.26,14950.0
11-33-602-05700-629176,33,01,0008,40132000,2.68,27895.0
11-33-602-05700-803328,33,01,0008,40126000,40.36,310967.0
11-33-602-05700-803329,33,01,0008,40128000,4.0,43609.0
11-33-602-05700-803330,33,01,0008,40129000,8.0,30978.0
11-33-602-05700-803331,33,01,0008,40131000,5.0,28924.0
11-33-602-05701-803332,33,01,0008,40119000,4.76,32590.0
11-33-602-05701-803333,33,01,0008,40120000,21.42,212281.0
11-33-602-05701-803334,33,01,0008,40121000,16.0,28597.0
11-33-602-05701-803335,33,01,0008,40122000,2.75,18331.0
11-33-602-05701-803336,33,01,0008,40123000,45.6,20639.0
11-33-602-05701-803337,33,01,0008,40124000,17.2,76093.0
11-33-602-05701-803338,33,01,0008,40125000,3.0,9738.0
11-33-603-99999-803339,33,02,0000,40201000,174.0,4343645.0
11-33-604-05702-629349,33,03,0001,40303000,2.47,6051.0
11-33-604-05702-629352,33,03,0001,40302000,4.1,8605.0
11-33-604-05702-803340,33,03,0001,40301000,8.4,19420.0
11-33-604-05702-803341,33,03,0001,40304000,9.0,25007.0
11-33-604-05702-803342,33,03,0001,40305000,16.8,16156.0
11-33-604-05702-803352,33,03,0002,40308000,2.35,3609.0
11-33-604-05703-803343,33,03,0002,40327000,2.95,25314.0
11-33-604-05703-803344,33,03,0002,40332000,7.35,19594.0
11-33-604-05703-803345,33,03,0002,40326000,20.72,137933.0
11-33-604-05703-803346,33,03,0002,40328000,9.59,21492.0
11-33-604-05703-803347,33,03,0002,40333000,3.9,17511.0
11-33-604-05703-803348,33,03,0002,40331000,8.02,16996.0
11-33-604-05704-629371,33,03,0002,40309000,2.49,14760.0
11-33-604-05704-629372,33,03,0002,40312000,2.41,5973.0
11-33-604-05704-629373,33,03,0002,40323000,0.6,6162.0
11-33-604-05704-803349,33,03,0002,40306000,6.5,9343.0
11-33-604-05704-803350,33,03,0002,40307000,12.91,42153.0
11-33-604-05704-803351,33,03,0002,40313000,19.5,146287.0
11-33-604-05704-803353,33,03,0002,40310000,4.0,31918.0
11-33-604-05704-803354,33,03,0002,40311000,13.8,49999.0
11-33-604-05704-803355,33,03,0002,40325000,5.8,19228.0
11-33-604-05704-803356,33,03,0002,40324000,18.0,144623.0
11-33-604-05705-629381,33,03,0002,40316000,2.46,13884.0
11-33-604-05705-629382,33,03,0002,40322000,5.37,15548.0
11-33-604-05705-629383,33,03,0002,40317000,2.76,14361.0
11-33-604-05705-629384,33,03,0002,40318000,2.71,15637.0
11-33-604-05705-629385,33,03,0002,40320000,5.91,25952.0
11-33-604-05705-629388,33,03,0002,40319000,5.08,10117.0
11-33-604-05705-629389,33,03,0002,40329000,2.32,7240.0
11-33-604-05705-803357,33,03,0002,40314000,8.5,30422.0
11-33-604-05705-803358,33,03,0002,40315000,6.0,23581.0
11-33-604-05705-803359,33,03,0002,40321000,17.0,22070.0
11-33-604-05705-803360,33,03,0002,40330000,9.0,15557.0
11-33-604-05706-629566,33,03,0003,40334000,9.0,13375.0
11-33-604-05706-629568,33,03,0003,40335000,5.5,13445.0
11-33-604-05706-629571,33,03,0003,40338000,4.21,8083.0
11-33-604-05706-629573,33,03,0003,40342000,12.0,5015.0
11-33-604-05706-803361,33,03,0003,40336000,8.0,26575.0
11-33-604-05706-803362,33,03,0003,40337000,58.08,48463.0
11-33-604-05706-803363,33,03,0003,40339000,7.9,8299.0
11-33-604-05706-803364,33,03,0003,40340000,6.09,62582.0
11-33-604-05707-629742,33,03,0004,40344000,5.87,10111.0
11-33-604-05707-629743,33,03,0004,40347000,0.79,6025.0
11-33-604-05707-629744,33,03,0004,40346000,3.78,9357.0
11-33-604-05707-803365,33,03,0004,40343000,11.72,153140.0
11-33-604-05707-803366,33,03,0004,40345000,6.0,16125.0
11-33-604-05707-803367,33,03,0004,40348000,4.0,10853.0
11-33-604-05708-803368,33,03,0005,40349000,27.0,23656.0
11-33-604-05709-629963,33,03,0006,40352000,10.04,20901.0
11-33-604-05709-803369,33,03,0006,40351000,12.85,12345.0
11-33-604-05709-803370,33,03,0006,40350000,11.2,23715.0
11-33-604-05710-803371,33,03,0007,40353000,6.89,11372.0
11-33-604-05710-803372,33,03,0007,40354000,21.67,29059.0
11-33-604-05710-803373,33,03,0007,40355000,5.0,9023.0
11-33-604-05711-803374,33,03,0008,40356000,34.0,25793.0
11-33-605-05712-630366,33,04,0001,40403000,3.23,8663.0
11-33-605-05712-803375,33,04,0001,40402000,4.71,91452.0
11-33-605-05712-803376,33,04,0001,40401000,7.61,41499.0
11-33-605-05713-630469,33,04,0002,40404000,7.87,7569.0
11-33-605-05713-630472,33,04,0002,40408000,5.82,12669.0
11-33-605-05713-803377,33,04,0002,40410000,9.47,7936.0
11-33-605-05713-803378,33,04,0002,40407000,35.0,14912.0
11-33-605-05713-803379,33,04,0002,40405000,12.95,30070.0
11-33-605-05713-803380,33,04,0002,40409000,6.77,9487.0
11-33-605-05713-803381,33,04,0002,40406000,3.76,16853.0
11-33-605-05714-630546,33,04,0003,40414000,7.5,10563.0
11-33-605-05714-630547,33,04,0003,40413000,4.13,6042.0
11-33-605-05714-803382,33,04,0003,40411000,9.5,26652.0
11-33-605-05714-803383,33,04,0003,40412000,10.7,11296.0
11-33-605-05714-803384,33,04,0003,40416000,2.6,29475.0
11-33-605-05714-803385,33,04,0003,40415000,8.52,47243.0
11-33-605-05714-803386,33,04,0003,40417000,8.96,36757.0
11-33-605-05715-803387,33,04,0004,40418000,9.06,78686.0
11-33-605-05715-803388,33,04,0004,40421000,8.05,9908.0
11-33-605-05715-803389,33,04,0004,40420000,8.5,9217.0
11-33-605-05715-803390,33,04,0004,40422000,5.18,12545.0
11-33-605-05715-803391,33,04,0004,40423000,6.5,10151.0
11-33-605-05716-803392,33,04,0005,40424000,7.49,49953.0
11-33-605-05716-803393,33,04,0005,40425000,5.0,8052.0
11-33-605-05716-803394,33,04,0005,40426000,6.47,14953.0
11-33-605-05716-803395,33,04,0005,40427000,4.62,9763.0
11-33-605-05717-630907,33,04,0006,40429000,2.5,5277.0
11-33-605-05717-630910,33,04,0006,40433000,2.62,9359.0
11-33-605-05717-630911,33,04,0006,40437000,5.97,12885.0
11-33-605-05717-630912,33,04,0006,40436000,3.46,16962.0
11-33-605-05717-630913,33,04,0006,40438000,9.17,5404.0
11-33-605-05717-803396,33,04,0006,40431000,16.06,44942.0
11-33-605-05717-803397,33,04,0006,40430000,5.0,13390.0
11-33-605-05717-803398,33,04,0006,40432000,10.52,177230.0
11-33-605-05717-803399,33,04,0006,40428000,10.0,20771.0
11-33-605-05717-803400,33,04,0006,40435000,5.84,13924.0
11-33-605-05717-803401,33,04,0006,40434000,19.0,26948.0
11-33-605-05717-803402,33,04,0006,40439000,7.67,8151.0
11-33-605-05717-803403,33,04,0006,40440000,8.0,8148.0
11-33-605-05718-630968,33,04,0007,40444000,2.1,6631.0
11-33-605-05718-803404,33,04,0007,40445000,9.0,85752.0
11-33-605-05718-803405,33,04,0007,40446000,8.0,16851.0
11-33-605-05719-631066,33,04,0007,40441000,2.74,6984.0
11-33-605-05719-803406,33,04,0007,40442000,17.97,99624.0
11-33-605-05719-803407,33,04,0007,40443000,5.0,11567.0
11-33-605-05720-803408,33,04,0008,40447000,7.2,9134.0
11-33-605-05720-803409,33,04,0008,40448000,13.6,27167.0
11-33-605-05720-803410,33,04,0008,40449000,4.66,60876.0
11-33-606-05721-631213,33,06,0001,40602000,2.05,5681.0
11-33-606-05721-803411,33,06,0001,40601000,4.8,7316.0
11-33-606-05721-803412,33,06,0001,40603000,11.62,60815.0
11-33-606-05722-631434,33,06,0002,40604000,3.78,5116.0
11-33-606-05722-803413,33,06,0002,40605000,10.76,35201.0
11-33-606-05723-803414,33,06,0003,40606000,15.1,5557.0
11-33-606-05723-803415,33,06,0003,40607000,19.16,29610.0
11-33-606-05723-803416,33,06,0003,40608000,6.59,5163.0
11-33-606-05724-803417,33,06,0004,40609000,5.8,13291.0
11-33-606-05724-803418,33,06,0004,40610000,12.58,25505.0
11-33-606-05724-803419,33,06,0004,40611000,7.5,17841.0
11-33-606-05725-803420,33,06,0005,40612000,7.5,10005.0
11-33-606-05725-803421,33,06,0005,40613000,8.0,23223.0
11-33-606-05727-803422,33,06,0006,40615000,13.64,130567.0
11-33-606-05727-803423,33,06,0006,40614000,12.44,12468.0
11-33-606-05727-803424,33,06,0006,40616000,16.25,13402.0
11-33-607-05728-803425,33,07,0001,40701000,11.66,21251.0
11-33-607-05728-803426,33,07,0001,40702000,10.75,6138.0
11-33-607-05729-803427,33,07,0002,40703000,22.33,67737.0
11-33-607-05729-803428,33,07,0002,40704000,37.12,19139.0
11-33-607-05730-803429,33,07,0003,40705000,9.59,24075.0
11-33-607-05731-803430,33,07,0004,40706000,12.22,10145.0
11-33-607-05731-803431,33,07,0004,40707000,8.37,95455.0
11-33-607-05731-803432,33,07,0004,40708000,11.25,14083.0
11-33-607-05732-803433,33,07,0005,40709000,2.86,7401.0
11-33-607-05732-803434,33,07,0005,40710000,4.64,4405.0
11-33-607-05732-803435,33,07,0005,40711000,12.0,27197.0
11-33-607-05732-803436,33,07,0005,40712000,6.48,8582.0
11-33-607-05734-803438,33,07,0007,40714000,11.8,19846.0
11-33-607-05734-803439,33,07,0007,40715000,11.65,13633.0
11-33-607-05734-803440,33,07,0007,40716000,16.01,36793.0
11-33-607-05734-803441,33,07,0007,40717000,9.31,19516.0
11-33-607-05735-803442,33,07,0008,40718000,6.8,19258.0
11-33-608-05736-633798,33,08,0001,40808000,9.5,8976.0
11-33-608-05736-803443,33,08,0001,40802000,9.45,10254.0
11-33-608-05736-803444,33,08,0001,40801000,12.5,20455.0
11-33-608-05736-803445,33,08,0001,40803000,4.75,16424.0
11-33-608-05736-803446,33,08,0001,40804000,131.41,53633.0
11-33-608-05736-803447,33,08,0001,40805000,39.36,23331.0
11-33-608-05736-803448,33,08,0001,40806000,8.13,9676.0
11-33-608-05736-803449,33,08,0001,40807000,19.18,6780.0
11-33-608-05736-803450,33,08,0001,40809000,4.66,14077.0
11-33-608-05737-803451,33,08,0002,40810000,3.6,9565.0
11-33-608-05737-803452,33,08,0002,40811000,2.25,13291.0
11-33-608-05737-803453,33,08,0002,40812000,9.62,13880.0
11-33-608-05737-803454,33,08,0002,40813000,26.0,22144.0
11-33-608-05738-803455,33,08,0003,40814000,8.0,8999.0
11-33-608-05738-803456,33,08,0003,40815000,28.22,48815.0
11-33-608-05738-803457,33,08,0003,40816000,9.6,8084.0
11-33-608-05739-803458,33,08,0004,40817000,22.65,29635.0
11-33-608-05739-803459,33,08,0004,40818000,28.6,13815.0
11-33-608-05739-803460,33,08,0004,40819000,7.25,8115.0
11-33-608-05739-803461,33,08,0004,40820000,19.2,27454.0
11-33-608-05740-634055,33,08,0005,40824000,3.61,6783.0
11-33-608-05740-634056,33,08,0005,40823000,2.93,6224.0
11-33-608-05740-634058,33,08,0005,40825000,4.5,11385.0
11-33-608-05740-634063,33,08,0005,40826000,8.2,16808.0
11-33-608-05740-634065,33,08,0005,40827000,3.98,9869.0
11-33-608-05740-634071,33,08,0005,40831000,4.0,9021.0
11-33-608-05740-803462,33,08,0005,40822000,5.2,14994.0
11-33-608-05740-803463,33,08,0005,40821000,91.34,696760.0
11-33-608-05740-803464,33,08,0005,40829000,2.76,10615.0
11-33-608-05740-803465,33,08,0005,40828000,17.06,8125.0
11-33-608-05740-803466,33,08,0005,40832000,6.76,9503.0
11-33-608-05740-803467,33,08,0005,40830000,2.4,12698.0
11-33-608-05742-803468,33,08,0007,40834000,6.8,9012.0
11-33-608-05742-803469,33,08,0007,40835000,8.0,16104.0
11-33-608-05742-803470,33,08,0007,40833000,6.28,9941.0
11-33-608-05743-803471,33,08,0008,40837000,12.9,16396.0
11-33-608-05743-803472,33,08,0008,40836000,8.0,10058.0
11-33-608-05743-803473,33,09,0002,40911000,3.24,9377.0
11-33-608-05743-803473,33,08,0008,40838000,27.62,57519.0
11-33-608-05743-803474,33,08,0008,40839000,6.04,18690.0
11-33-608-05743-803475,33,08,0008,40840000,16.0,9164.0
11-33-608-05744-803476,33,08,0009,40841000,22.51,10547.0
11-33-608-05744-803477,33,08,0009,40842000,18.61,7461.0
11-33-608-05744-803478,33,08,0009,40843000,17.56,10457.0
11-33-608-05744-803479,33,08,0009,40844000,8.0,20751.0
11-33-608-05744-803480,33,08,0009,40845000,9.0,13896.0
11-33-609-05745-634473,33,09,0001,40906000,1.86,9997.0
11-33-609-05745-634474,33,09,0001,40909000,10.38,5419.0
11-33-609-05745-803481,33,09,0001,40903000,10.36,17181.0
11-33-609-05745-803482,33,09,0001,40901000,7.8,65868.0
11-33-609-05745-803483,33,09,0001,40902000,14.45,10066.0
11-33-609-05745-803484,33,09,0001,40904000,25.2,80187.0
11-33-609-05745-803485,33,09,0001,40907000,8.45,15255.0
11-33-609-05745-803486,33,09,0001,40908000,4.7,35635.0
11-33-609-05746-803487,33,09,0002,40910000,4.81,13482.0
11-33-609-05746-803489,33,09,0002,40912000,17.2,11915.0
11-33-609-05746-803490,33,09,0002,40916000,17.86,21446.0
11-33-609-05746-803491,33,09,0002,40915000,6.0,11753.0
11-33-609-05746-803492,33,09,0002,40913000,4.88,8213.0
11-33-609-05746-803493,33,09,0002,40914000,8.16,46330.0
11-33-609-05746-803494,33,09,0002,40917000,3.56,9161.0
11-33-609-05747-634705,33,09,0003,40921000,5.81,5772.0
11-33-609-05747-803495,33,09,0003,40918000,6.8,10278.0
11-33-609-05747-803496,33,09,0003,40919000,8.08,18116.0
11-33-609-05747-803497,33,09,0003,40920000,10.24,53055.0
11-33-609-05747-803498,33,09,0003,40922000,4.5,9301.0
11-33-609-05747-803499,33,09,0003,40923000,2.0,12468.0
11-33-609-05748-803500,33,09,0004,40924000,12.0,11124.0
11-33-609-05748-803501,33,09,0004,40925000,18.0,18413.0
11-33-609-05748-803502,33,09,0004,40926000,8.0,13728.0
11-33-609-05748-803503,33,09,0004,40928000,6.5,8928.0
11-33-609-05748-803504,33,09,0004,40927000,4.0,5952.0
11-33-610-05749-803505,33,10,0001,41002000,29.23,33722.0
11-33-610-05749-803506,33,10,0001,41001000,22.08,10308.0
11-33-610-05749-803507,33,10,0001,41003000,15.37,12462.0
11-33-610-05749-803508,33,10,0001,41004000,5.83,4329.0
11-33-610-05749-803509,33,10,0001,41005000,5.77,14832.0
11-33-610-05750-803510,33,10,0002,41006000,10.47,6925.0
11-33-610-05750-803511,33,10,0002,41007000,13.66,9259.0
11-33-610-05750-803512,33,10,0002,41009000,3.24,20071.0
11-33-610-05750-803513,33,10,0002,41008000,15.56,9370.0
11-33-610-05750-803514,33,10,0002,41010000,12.53,8423.0
11-33-610-05750-803515,33,10,0002,41012000,24.22,15011.0
11-33-610-05750-803516,33,10,0002,41011000,11.6,9522.0
11-33-610-05750-803517,33,10,0002,41013000,2.17,38778.0
11-33-610-05750-803518,33,10,0002,41014000,24.24,14702.0
11-33-610-05751-803519,33,10,0003,41015000,20.36,12405.0
11-33-610-05751-803520,33,10,0003,41016000,15.24,12207.0
11-33-610-05751-803521,33,10,0003,41019000,13.8,11038.0
11-33-610-05751-803522,33,10,0003,41020000,12.26,8570.0
11-33-610-05751-803523,33,10,0003,41021000,7.51,55158.0
11-33-610-05751-803524,33,10,0003,41018000,16.68,11684.0
11-33-610-05751-803525,33,10,0003,41017000,11.55,9115.0
11-33-610-05751-803526,33,10,0003,41022000,18.68,7678.0
11-33-610-05751-803527,33,10,0003,41023000,10.03,9803.0
11-33-610-05751-803528,33,10,0003,41024000,28.0,15854.0
11-33-610-05752-635019,33,10,0004,41031000,2.85,6517.0
11-33-610-05752-635020,33,10,0004,41033000,14.0,11012.0
11-33-610-05752-635021,33,10,0004,41035000,7.0,9208.0
11-33-610-05752-803529,33,10,0004,41026000,16.12,6505.0
11-33-610-05752-803530,33,10,0004,41027000,20.0,11040.0
11-33-610-05752-803531,33,10,0004,41029000,3.63,3656.0
11-33-610-05752-803532,33,10,0004,41025000,19.27,7120.0
11-33-610-05752-803533,33,10,0004,41028000,25.6,20072.0
11-33-610-05752-803534,33,10,0004,41032000,23.39,16943.0
11-33-610-05752-803535,33,10,0004,41036000,4.0,15547.0
11-33-610-05753-803536,33,10,0005,41037000,18.6,21923.0
11-33-610-05753-803537,33,10,0005,41038000,3.6,7704.0
11-33-610-05753-803538,33,10,0005,41041000,7.79,21458.0
11-33-610-05753-803539,33,10,0005,41040000,10.1,32024.0
11-33-610-05753-803540,33,10,0005,41039000,2.24,9905.0
11-33-610-05753-803541,33,10,0005,41043000,30.72,72703.0
11-33-610-05753-803542,33,10,0005,41042000,8.44,150541.0
11-33-610-05753-803543,33,10,0005,41044000,3.85,31948.0
11-33-610-05753-803544,33,10,0005,41045000,48.8,52369.0
11-33-610-05753-803545,33,10,0005,41046000,20.02,11243.0
11-33-610-05753-803546,33,10,0005,41047000,16.77,10052.0
11-33-610-05753-803547,33,10,0005,41048000,6.17,3870.0
11-33-610-05753-803548,33,10,0005,41051000,13.87,6343.0
11-33-610-05753-803549,33,10,0005,41052000,5.0,8131.0
11-33-610-05753-803550,33,10,0005,41050000,29.0,10921.0
11-33-610-05753-803551,33,10,0005,41049000,24.0,12343.0
11-33-610-05753-803553,33,10,0005,41055000,5.21,2628.0
11-33-610-05753-803554,33,10,0005,41054000,12.47,8754.0
11-33-610-05753-803555,33,10,0005,41056000,17.82,7632.0
11-33-610-05753-803556,33,10,0005,41057000,11.65,12664.0
11-33-610-05753-803557,33,10,0005,41058000,10.74,7342.0
11-33-611-05754-803558,33,11,0001,41101000,95.0,41837.0
11-33-611-05755-803559,33,11,0002,41102000,35.0,23164.0
11-33-611-05755-803560,33,11,0002,41103000,47.4,43096.0
11-33-611-05755-803561,33,11,0002,41104000,103.6,24793.0
11-33-611-05756-803562,33,11,0003,41105000,35.8,11152.0
11-33-611-05756-803563,33,11,0003,41106000,106.1,11370.0
11-33-611-05756-803564,33,11,0003,41107000,30.7,93987.0
11-33-611-05757-803565,33,11,0004,41108000,30.9,29192.0
11-33-611-05757-803566,33,11,0004,41109000,11.9,14677.0
11-33-611-05758-635115,33,11,0005,41111000,1.3,5309.0
11-33-611-05758-635116,33,11,0005,41114000,8.87,11091.0
11-33-611-05758-803567,33,11,0005,41112000,6.67,20217.0
11-33-611-05758-803568,33,11,0005,41110000,19.2,24534.0
11-33-611-05758-803569,33,11,0005,41115000,44.46,16003.0
11-33-611-05758-803570,33,11,0005,41113000,15.05,50196.0
11-33-611-05758-803571,33,11,0005,41116000,115.0,17054.0
11-33-611-05759-803572,33,11,0006,41117000,8.0,6774.0
11-33-611-05759-803573,33,11,0006,41118000,28.0,10163.0
11-33-612-05760-803574,33,13,0001,41301000,9.59,6299.0
11-33-612-05760-803575,33,13,0001,41304000,23.0,12099.0
11-33-612-05760-803576,33,13,0001,41303000,6.63,67231.0
11-33-612-05760-803577,33,13,0001,41302000,64.0,23370.0
11-33-612-05760-803578,33,13,0001,41305000,38.17,12305.0
11-33-612-05761-803579,33,13,0002,41306000,13.05,24132.0
11-33-612-05762-803580,33,13,0003,41307000,39.13,13300.0
11-33-612-05762-803581,33,13,0003,41308000,2.13,10813.0
11-33-612-05762-803582,33,13,0003,41309000,15.17,7875.0
11-33-612-05762-803583,33,13,0003,41310000,21.0,15203.0
11-33-612-05762-803584,33,13,0003,41311000,16.5,15549.0
11-33-612-05763-803585,33,13,0004,41312000,12.43,22545.0
11-33-612-05764-635412,33,13,0005,41319000,14.08,19568.0
11-33-612-05764-803586,33,13,0005,41315000,10.49,8933.0
11-33-612-05764-803587,33,13,0005,41313000,21.05,12784.0
11-33-612-05764-803588,33,13,0005,41314000,25.0,16081.0
11-33-612-05764-803589,33,13,0005,41318000,14.01,196955.0
11-33-612-05764-803590,33,13,0005,41316000,17.46,10417.0
11-33-612-05765-803591,33,13,0005,41321000,11.25,12099.0
11-33-612-05765-803592,33,13,0005,41320000,3.22,23351.0
11-33-612-05765-803593,33,13,0005,41322000,19.2,12163.0
11-33-612-05766-803594,33,13,0006,41323000,32.0,9473.0
11-33-612-05766-803595,33,13,0006,41324000,21.45,32969.0
11-33-612-05767-803596,33,13,0007,41327000,17.46,9902.0
11-33-612-05767-803597,33,13,0007,41325000,19.0,16604.0
11-33-612-05767-803598,33,13,0007,41326000,9.9,19615.0
11-33-612-05767-803599,33,13,0007,41328000,2.59,7772.0
11-33-612-05767-803600,33,13,0007,41329000,12.94,22011.0
11-33-613-05768-803601,33,14,0001,41401000,24.0,11519.0
11-33-613-05768-803602,33,14,0001,41402000,10.3,19039.0
11-33-613-05769-803603,33,14,0002,41403000,8.0,5865.0
11-33-613-05769-803604,33,14,0002,41404000,25.0,20309.0
11-33-613-05769-803605,33,14,0002,41405000,12.5,9649.0
11-33-613-05769-803606,33,14,0002,41406000,13.5,45437.0
11-33-613-05769-803607,33,14,0002,41407000,5.96,76336.0
11-33-613-05769-803608,33,14,0002,41408000,19.98,11491.0
11-33-613-05769-803609,33,14,0002,41410000,13.5,31592.0
11-33-613-05769-803610,33,14,0002,41409000,24.15,10151.0
11-33-613-05770-803611,33,14,0003,41411000,17.42,10533.0
11-33-613-05770-803612,33,14,0003,41412000,16.4,6552.0
11-33-613-05771-803613,33,14,0004,41413000,10.69,26161.0
11-33-613-05771-803614,33,14,0004,41414000,24.63,10214.0
11-33-613-05771-803615,33,14,0004,41415000,32.0,16408.0
11-33-614-05773-803616,33,15,0001,41502000,6.4,11118.0
11-33-614-05773-803617,33,15,0001,41501000,17.0,13683.0
11-33-614-05774-803618,33,15,0002,41503000,38.4,7550.0
11-33-614-05774-803619,33,15,0002,41504000,9.5,12286.0
11-33-614-05774-803620,33,15,0002,41505000,15.6,27941.0
11-33-614-05775-803621,33,15,0003,41506000,5.88,6699.0
11-33-614-05775-803622,33,15,0003,41507000,12.35,8582.0
11-33-614-05775-803623,33,15,0003,41508000,14.55,31005.0
11-33-614-05776-803624,33,15,0004,41509000,7.6,11782.0
11-33-614-05776-803625,33,15,0004,41510000,2.45,21511.0
11-33-614-05777-803626,33,15,0005,41511000,11.09,11491.0
11-33-614-05777-803627,33,15,0005,41512000,10.0,11215.0
11-33-614-05777-803628,33,15,0005,41513000,5.18,8906.0
11-33-614-05777-803629,33,15,0005,41514000,8.82,23405.0
11-33-614-05778-803630,33,15,0006,41515000,9.6,9994.0
11-33-614-05779-803631,33,15,0007,41516000,146.9,752066.0
11-33-614-05780-636033,33,15,0007,41517000,18.06,20371.0
11-33-614-05780-636035,33,15,0007,41520000,5.8,9215.0
11-33-614-05780-636037,33,15,0007,41522000,7.37,15394.0
11-33-614-05780-636038,33,15,0007,41523000,12.65,9210.0
11-33-614-05780-803632,33,15,0007,41519000,9.43,17056.0
11-33-614-05780-803633,33,15,0007,41518000,4.17,16824.0
11-33-614-05780-803634,33,15,0007,41521000,4.37,35428.0
11-33-614-05781-803635,33,15,0008,41524000,20.85,35770.0
11-33-614-05781-803636,33,15,0008,41525000,3.7,10660.0
11-33-615-05782-803637,33,16,0001,41601000,18.3,10027.0
11-33-615-05782-803638,33,16,0001,41602000,20.6,11695.0
11-33-615-05783-803639,33,16,0002,41604000,11.6,37631.0
11-33-615-05783-803640,33,16,0002,41603000,30.68,11126.0
11-33-615-05784-803641,33,16,0003,41605000,3.88,8741.0
11-33-616-05786-803642,33,17,0002,41701000,6.62,8575.0
11-33-616-05786-803643,33,17,0002,41702000,16.5,31268.0
11-33-616-05786-803644,33,17,0002,41703000,12.4,11320.0
11-33-616-05787-803645,33,17,0003,41704000,7.6,27822.0
11-33-617-05788-803646,33,18,0001,41804000,2.06,5523.0
11-33-617-05788-803647,33,18,0001,41801000,5.06,6598.0
11-33-617-05788-803648,33,18,0001,41802000,21.49,44222.0
11-33-617-05788-803649,33,18,0001,41803000,18.02,55346.0
11-33-617-05789-636684,33,18,0002,41807000,3.19,16075.0
11-33-617-05789-803650,33,18,0002,41806000,27.69,158634.0
11-33-617-05790-636738,33,18,0001,41805000,97.27,127552.0
11-33-617-05790-803651,33,18,0002,41808000,8.96,22883.0
11-33-617-05790-803652,33,18,0002,41809000,19.93,26016.0
11-33-617-05791-803653,33,18,0003,41810000,11.81,20912.0
11-33-617-05791-803654,33,18,0003,41811000,5.71,7963.0
11-33-617-05791-803655,33,18,0003,41812000,11.4,19879.0
11-33-617-05791-803656,33,18,0003,41813000,15.98,9899.0
11-33-617-05791-803657,33,18,0003,41814000,4.79,57733.0
11-33-617-05791-803658,33,18,0003,41815000,5.05,10062.0
11-33-617-05792-803659,33,18,0004,41816000,5.75,11992.0
11-33-617-05792-803660,33,18,0004,41817000,5.28,13817.0
11-33-617-05792-803661,33,18,0004,41818000,12.34,22426.0
11-33-617-05793-803662,33,18,0005,41819000,3.13,7281.0
11-33-617-05793-803663,33,18,0005,41821000,19.02,10483.0
11-33-617-05793-803664,33,18,0005,41820000,27.24,60164.0
11-33-617-05794-803665,33,18,0006,41823000,9.21,18166.0
11-33-617-05794-803666,33,18,0006,41822000,11.38,20735.0
11-33-618-05795-803667,33,19,0001,41901000,13.21,32228.0
11-33-618-05795-803668,33,19,0001,41902000,11.27,7511.0
11-33-618-05796-803669,33,19,0002,41903000,15.5,9275.0
11-33-618-05796-803670,33,19,0002,41904000,11.26,84505.0
11-33-618-05797-803671,33,19,0002,41905000,6.6,13444.0
11-33-618-05798-803672,33,19,0003,41906000,13.0,20843.0
11-33-618-05799-803673,33,19,0004,41907000,5.0,8490.0
11-33-618-05799-803674,33,19,0004,41908000,14.9,93148.0
11-33-618-05800-803675,33,19,0005,41909000,4.25,7425.0
11-33-618-05800-803676,33,19,0005,41910000,5.5,10151.0
11-33-618-05802-803677,33,19,0007,41911000,49.5,11635.0
11-33-618-05802-803678,33,19,0007,41912000,36.26,31627.0
11-33-619-05803-803679,33,20,0001,42001000,5.46,11281.0
11-33-619-05804-803680,33,20,0002,42002000,12.0,13256.0
11-33-619-05804-803681,33,20,0002,42003000,4.5,5976.0
11-33-619-05805-803682,33,20,0003,42004000,3.96,5842.0
11-33-619-05805-803683,33,20,0003,42005000,12.8,11056.0
11-33-619-05806-803684,33,20,0004,42006000,10.47,56341.0
11-33-619-05807-803685,33,20,0005,42007000,2.62,8730.0
11-33-619-05807-803686,33,20,0005,42008000,12.31,22995.0
11-33-619-05808-803687,33,20,0006,42009000,11.55,61478.0
11-33-619-05809-803688,33,20,0007,42010000,11.93,22905.0
11-33-619-05809-803689,33,20,0007,42011000,12.8,17383.0
11-33-620-05810-803690,33,21,0001,42101000,12.65,10376.0
